Date,USDKRW BOKR Curncy,,,
2004-04-12,1141.8,,,
2004-04-13,1141.1,,,
2004-04-14,1151.3,,,
2004-04-16,1160.1,,,
2004-04-19,1153.8,,,
2004-04-20,1151.4,,,
2004-04-21,1154.9,,,
2004-04-22,1159.8,,,
2004-04-23,1158.3,,,
2004-04-26,1155,,,
2004-04-27,1152,,,
2004-04-28,1156.4,,,
2004-04-29,1170.7,,,
2004-04-30,1173.3,,,
2004-05-03,1171.8,,,
2004-05-04,1170,,,
2004-05-06,1166.1,,,
2004-05-07,1171.1,,,
2004-05-10,1183.1,,,
2004-05-11,1188.5,,,
2004-05-12,1181.5,,,
2004-05-13,1185.6,,,
2004-05-14,1187,,,
2004-05-17,1183.5,,,
2004-05-18,1182,,,
2004-05-19,1173.3,,,
2004-05-20,1180,,,
2004-05-21,1175.3,,,
2004-05-24,1177.2,,,
2004-05-25,1177.7,,,
2004-05-27,1169.8,,,
2004-05-28,1164.9,,,
2004-05-31,1160.1,,,
2004-06-01,1160.6,,,
2004-06-02,1164.8,,,
2004-06-03,1164.4,,,
2004-06-07,1159.1,,,
2004-06-08,1158.2,,,
2004-06-09,1154.2,,,
2004-06-10,1159.4,,,
2004-06-11,1164,,,
2004-06-14,1162.4,,,
2004-06-15,1163.4,,,
2004-06-16,1157.1,,,
2004-06-17,1157.3,,,
2004-06-18,1160,,,
2004-06-21,1156.7,,,
2004-06-22,1158.4,,,
2004-06-23,1159.7,,,
2004-06-24,1155.7,,,
2004-06-25,1149.8,,,
2004-06-28,1152.5,,,
2004-06-29,1151.9,,,
2004-06-30,1155.5,,,
2004-07-01,1152.7,,,
2004-07-02,1155.1,,,
2004-07-05,1152.7,,,
2004-07-06,1154.9,,,
2004-07-07,1152,,,
2004-07-08,1150,,,
2004-07-09,1149.3,,,
2004-07-12,1147.6,,,
2004-07-13,1149.8,,,
2004-07-14,1153,,,
2004-07-15,1160.9,,,
2004-07-16,1164.5,,,
2004-07-19,1157.5,,,
2004-07-20,1160.7,,,
2004-07-21,1159,,,
2004-07-22,1162.4,,,
2004-07-23,1166.2,,,
2004-07-26,1161.3,,,
2004-07-27,1164.8,,,
2004-07-29,1168.3,,,
2004-07-30,1170,,,
2004-08-02,1164.8,,,
2004-08-03,1165.2,,,
2004-08-04,1167.6,,,
2004-08-05,1163.4,,,
2004-08-06,1162.6,,,
2004-08-09,1156.3,,,
2004-08-10,1155,,,
2004-08-11,1159.7,,,
2004-08-12,1157.5,,,
2004-08-13,1162.3,,,
2004-08-16,1159.1,,,
2004-08-17,1157.6,,,
2004-08-18,1157.8,,,
2004-08-19,1155.1,,,
2004-08-20,1154.3,,,
2004-08-23,1153.2,,,
2004-08-24,1156,,,
2004-08-25,1156.4,,,
2004-08-26,1153.7,,,
2004-08-27,1153,,,
2004-08-30,1154.5,,,
2004-08-31,1153,,,
2004-09-01,1151.8,,,
2004-09-02,1150.5,,,
2004-09-03,1150,,,
2004-09-06,1152.9,,,
2004-09-07,1150.8,,,
2004-09-08,1149.7,,,
2004-09-09,1145.1,,,
2004-09-10,1145.8,,,
2004-09-13,1145,,,
2004-09-14,1145.1,,,
2004-09-15,1144.2,,,
2004-09-16,1145.8,,,
2004-09-17,1146.7,,,
2004-09-20,1146.3,,,
2004-09-21,1146.9,,,
2004-09-22,1144.2,,,
2004-09-23,1146.3,,,
2004-09-24,1149.5,,,
2004-09-30,1151.8,,,
2004-10-01,1148.8,,,
2004-10-04,1149.6,,,
2004-10-05,1148.6,,,
2004-10-06,1152.6,,,
2004-10-07,1150.2,,,
2004-10-08,1147.9,,,
2004-10-11,1146,,,
2004-10-12,1146,,,
2004-10-13,1147.2,,,
2004-10-14,1144.5,,,
2004-10-15,1145.4,,,
2004-10-18,1143.5,,,
2004-10-19,1144.8,,,
2004-10-20,1142.9,,,
2004-10-21,1141.1,,,
2004-10-22,1140.7,,,
2004-10-25,1135,,,
2004-10-26,1133.5,,,
2004-10-27,1128.9,,,
2004-10-28,1125,,,
2004-10-29,1119.6,,,
2004-11-01,1119,,,
2004-11-02,1114.8,,,
2004-11-03,1116.2,,,
2004-11-04,1113.4,,,
2004-11-05,1110.6,,,
2004-11-08,1105.3,,,
2004-11-09,1103.6,,,
2004-11-10,1110.5,,,
2004-11-11,1112.1,,,
2004-11-12,1104.5,,,
2004-11-15,1092,,,
2004-11-16,1090.3,,,
2004-11-17,1081.4,,,
2004-11-18,1065.4,,,
2004-11-19,1068.7,,,
2004-11-22,1065.3,,,
2004-11-23,1065.9,,,
2004-11-24,1066.6,,,
2004-11-25,1057.2,,,
2004-11-26,1046.4,,,
2004-11-29,1047,,,
2004-11-30,1048.2,,,
2004-12-01,1046,,,
2004-12-02,1041.5,,,
2004-12-03,1045.5,,,
2004-12-06,1040.9,,,
2004-12-07,1041.9,,,
2004-12-08,1058.9,,,
2004-12-10,1067.7,,,
2004-12-13,1061.9,,,
2004-12-14,1058,,,
2004-12-15,1061.4,,,
2004-12-16,1056.3,,,
2004-12-17,1060,,,
2004-12-20,1058.2,,,
2004-12-21,1055.5,,,
2004-12-22,1053.5,,,
2004-12-23,1050.5,,,
2004-12-24,1048.4,,,
2004-12-27,1046.4,,,
2004-12-28,1042.4,,,
2004-12-29,1041,,,
2004-12-30,1041.8,,,
2004-12-31,1035.1,,,
2005-01-03,1038.1,,,
2005-01-04,1038.7,,,
2005-01-05,1046.3,,,
2005-01-06,1058.8,,,
2005-01-07,1051.1,,,
2005-01-10,1053.7,,,
2005-01-11,1045.1,,,
2005-01-12,1042.2,,,
2005-01-13,1036.7,,,
2005-01-14,1043,,,
2005-01-17,1035.7,,,
2005-01-18,1035.7,,,
2005-01-19,1030.9,,,
2005-01-20,1033.2,,,
2005-01-21,1038.1,,,
2005-01-24,1032.2,,,
2005-01-26,1031.6,,,
2005-01-27,1028.7,,,
2005-01-28,1024.1,,,
2005-01-31,1025.6,,,
2005-02-02,1027.8,,,
2005-02-03,1025.2,,,
2005-02-04,1026.7,,,
2005-02-07,1026.2,,,
2005-02-11,1033.2,,,
2005-02-14,1025.1,,,
2005-02-15,1026.7,,,
2005-02-16,1026.1,,,
2005-02-17,1025.6,,,
2005-02-18,1024.1,,,
2005-02-21,1023.3,,,
2005-02-22,1006.1,,,
2005-02-23,1003.8,,,
2005-02-24,1006.5,,,
2005-02-25,1008.5,,,
2005-02-28,1006,,,
2005-03-02,1007.3,,,
2005-03-03,1006.3,,,
2005-03-04,1008.2,,,
2005-03-07,1004.6,,,
2005-03-08,1004.3,,,
2005-03-09,1001,,,
2005-03-10,1000.3,,,
2005-03-11,1000.3,,,
2005-03-14,1000.8,,,
2005-03-15,1003.8,,,
2005-03-16,1003.8,,,
2005-03-17,1000.7,,,
2005-03-18,1004.9,,,
2005-03-21,1009.1,,,
2005-03-22,1009.4,,,
2005-03-23,1008.6,,,
2005-03-24,1013.3,,,
2005-03-25,1014.4,,,
2005-03-28,1016.9,,,
2005-03-29,1019.1,,,
2005-03-30,1023.6,,,
2005-03-31,1015.5,,,
2005-04-01,1008,,,
2005-04-04,1013.6,,,
2005-04-06,1013.5,,,
2005-04-07,1012.5,,,
2005-04-08,1015.1,,,
2005-04-11,1015,,,
2005-04-12,1013.5,,,
2005-04-13,1011.5,,,
2005-04-14,1016.3,,,
2005-04-15,1022.5,,,
2005-04-18,1019.7,,,
2005-04-19,1013.9,,,
2005-04-20,1008.9,,,
2005-04-21,1006.2,,,
2005-04-22,1004,,,
2005-04-25,998.9,,,
2005-04-26,998.9,,,
2005-04-27,1002.8,,,
2005-04-28,1002.6,,,
2005-05-02,1001.2,,,
2005-05-03,1002.3,,,
2005-05-04,999.8,,,
2005-05-06,998,,,
2005-05-09,1000.8,,,
2005-05-10,999.1,,,
2005-05-11,1000.2,,,
2005-05-12,999.7,,,
2005-05-13,1001.5,,,
2005-05-16,1009,,,
2005-05-17,1004.5,,,
2005-05-18,1005.2,,,
2005-05-19,1005,,,
2005-05-20,1004.4,,,
2005-05-23,1004.4,,,
2005-05-24,1000.7,,,
2005-05-25,1000.6,,,
2005-05-26,1001.7,,,
2005-05-27,1002.5,,,
2005-05-30,1002.5,,,
2005-05-31,1007.7,,,
2005-06-01,1010.7,,,
2005-06-02,1012.8,,,
2005-06-03,1007.8,,,
2005-06-07,1006.4,,,
2005-06-08,1005.7,,,
2005-06-09,1004.2,,,
2005-06-10,1006.3,,,
2005-06-13,1012.2,,,
2005-06-14,1013.5,,,
2005-06-15,1012.2,,,
2005-06-16,1014.2,,,
2005-06-17,1009.3,,,
2005-06-20,1008.2,,,
2005-06-21,1013.5,,,
2005-06-22,1010.4,,,
2005-06-23,1010.6,,,
2005-06-24,1012.6,,,
2005-06-27,1012.3,,,
2005-06-28,1021.1,,,
2005-06-29,1026.3,,,
2005-06-30,1025.4,,,
2005-07-01,1031.5,,,
2005-07-04,1043.5,,,
2005-07-05,1053.8,,,
2005-07-06,1047.8,,,
2005-07-07,1052.7,,,
2005-07-08,1054.8,,,
2005-07-11,1043.7,,,
2005-07-12,1039.5,,,
2005-07-13,1036.9,,,
2005-07-14,1031.8,,,
2005-07-15,1042.2,,,
2005-07-18,1034.8,,,
2005-07-19,1040,,,
2005-07-20,1042.4,,,
2005-07-21,1035.5,,,
2005-07-22,1021.3,,,
2005-07-25,1022.7,,,
2005-07-26,1026.9,,,
2005-07-27,1031.1,,,
2005-07-28,1027.9,,,
2005-07-29,1026.8,,,
2005-08-01,1024.5,,,
2005-08-02,1020.4,,,
2005-08-03,1017.4,,,
2005-08-04,1011.6,,,
2005-08-05,1013.9,,,
2005-08-08,1013,,,
2005-08-09,1013,,,
2005-08-10,1014.7,,,
2005-08-11,1014.9,,,
2005-08-12,1013.8,,,
2005-08-16,1016.4,,,
2005-08-17,1018,,,
2005-08-18,1018.7,,,
2005-08-19,1025.7,,,
2005-08-22,1022.6,,,
2005-08-23,1027.3,,,
2005-08-24,1027.9,,,
2005-08-25,1024.3,,,
2005-08-26,1028.7,,,
2005-08-29,1031.1,,,
2005-08-30,1034.2,,,
2005-08-31,1038.5,,,
2005-09-01,1036.4,,,
2005-09-02,1026.5,,,
2005-09-05,1022.6,,,
2005-09-06,1024.2,,,
2005-09-07,1026,,,
2005-09-08,1025.7,,,
2005-09-09,1027.2,,,
2005-09-12,1024.9,,,
2005-09-13,1025.7,,,
2005-09-14,1025.2,,,
2005-09-15,1024.7,,,
2005-09-16,1027.8,,,
2005-09-20,1028.6,,,
2005-09-21,1029.9,,,
2005-09-22,1027.7,,,
2005-09-23,1031,,,
2005-09-26,1034.7,,,
2005-09-27,1035.8,,,
2005-09-28,1037.4,,,
2005-09-29,1037,,,
2005-09-30,1041.1,,,
2005-10-04,1041,,,
2005-10-05,1039.1,,,
2005-10-06,1041.9,,,
2005-10-07,1037.2,,,
2005-10-10,1037.9,,,
2005-10-11,1041.8,,,
2005-10-12,1042.9,,,
2005-10-13,1047.7,,,
2005-10-14,1044.9,,,
2005-10-17,1047.4,,,
2005-10-18,1051.5,,,
2005-10-19,1054.8,,,
2005-10-20,1055.8,,,
2005-10-21,1057.9,,,
2005-10-24,1058.1,,,
2005-10-25,1055,,,
2005-10-26,1042.5,,,
2005-10-27,1043.3,,,
2005-10-28,1042.3,,,
2005-10-31,1040.2,,,
2005-11-01,1042.3,,,
2005-11-02,1039.5,,,
2005-11-03,1043.6,,,
2005-11-04,1047.9,,,
2005-11-07,1049.5,,,
2005-11-08,1048.5,,,
2005-11-09,1046,,,
2005-11-10,1044.7,,,
2005-11-11,1041.4,,,
2005-11-14,1037.8,,,
2005-11-15,1034.5,,,
2005-11-16,1037.3,,,
2005-11-17,1035.4,,,
2005-11-18,1036.2,,,
2005-11-21,1039.3,,,
2005-11-22,1044.5,,,
2005-11-23,1036.8,,,
2005-11-24,1037.9,,,
2005-11-25,1041.2,,,
2005-11-28,1038.5,,,
2005-11-29,1036.3,,,
2005-11-30,1033.5,,,
2005-12-01,1034.6,,,
2005-12-02,1038.4,,,
2005-12-05,1036.3,,,
2005-12-06,1034.2,,,
2005-12-07,1035.4,,,
2005-12-08,1034.4,,,
2005-12-09,1033.9,,,
2005-12-12,1033.7,,,
2005-12-13,1026,,,
2005-12-14,1016.3,,,
2005-12-15,1014,,,
2005-12-16,1016.2,,,
2005-12-19,1017.7,,,
2005-12-20,1016.5,,,
2005-12-21,1018.3,,,
2005-12-22,1017.5,,,
2005-12-23,1017.5,,,
2005-12-27,1012.5,,,
2005-12-28,1012.6,,,
2005-12-29,1011.6,,,
2006-01-02,1008,,,
2006-01-03,1005.4,,,
2006-01-04,998.5,,,
2006-01-05,987.3,,,
2006-01-06,988.1,,,
2006-01-09,977.5,,,
2006-01-10,982.1,,,
2006-01-11,984.6,,,
2006-01-12,974,,,
2006-01-13,987.8,,,
2006-01-16,982.5,,,
2006-01-17,989.2,,,
2006-01-18,992.1,,,
2006-01-19,985,,,
2006-01-20,986.7,,,
2006-01-23,981.3,,,
2006-01-24,975.5,,,
2006-01-25,968.9,,,
2006-01-26,969,,,
2006-01-27,970.8,,,
2006-01-31,964.6,,,
2006-02-01,961.1,,,
2006-02-02,972,,,
2006-02-03,970.3,,,
2006-02-06,962.6,,,
2006-02-07,967.8,,,
2006-02-08,970.8,,,
2006-02-09,972.7,,,
2006-02-10,967.8,,,
2006-02-13,976.8,,,
2006-02-14,969.9,,,
2006-02-15,974,,,
2006-02-16,974.6,,,
2006-02-17,972.8,,,
2006-02-20,967.2,,,
2006-02-21,968.6,,,
2006-02-22,974.7,,,
2006-02-23,969.1,,,
2006-02-24,966.4,,,
2006-02-27,969,,,
2006-02-28,970.9,,,
2006-03-02,969.1,,,
2006-03-03,971.4,,,
2006-03-06,974.9,,,
2006-03-07,976.6,,,
2006-03-08,982.1,,,
2006-03-09,982.2,,,
2006-03-10,980.2,,,
2006-03-13,980,,,
2006-03-14,977,,,
2006-03-15,974.8,,,
2006-03-16,975,,,
2006-03-17,971.2,,,
2006-03-20,967.1,,,
2006-03-21,968.4,,,
2006-03-22,975.6,,,
2006-03-23,975.6,,,
2006-03-24,979.1,,,
2006-03-27,975.7,,,
2006-03-28,976.8,,,
2006-03-29,975.2,,,
2006-03-30,976.1,,,
2006-03-31,971.6,,,
2006-04-03,970.8,,,
2006-04-04,963.2,,,
2006-04-05,957.3,,,
2006-04-06,953.5,,,
2006-04-07,953.4,,,
2006-04-10,953.6,,,
2006-04-11,954.7,,,
2006-04-12,960.4,,,
2006-04-13,961.5,,,
2006-04-14,958.4,,,
2006-04-17,955.6,,,
2006-04-18,953.6,,,
2006-04-19,945.6,,,
2006-04-20,948.4,,,
2006-04-21,948.6,,,
2006-04-24,939.8,,,
2006-04-25,945.1,,,
2006-04-26,946.5,,,
2006-04-27,944.9,,,
2006-04-28,943.4,,,
2006-05-02,940.1,,,
2006-05-03,934.3,,,
2006-05-04,939.6,,,
2006-05-08,927.9,,,
2006-05-09,932,,,
2006-05-10,929.6,,,
2006-05-11,935.6,,,
2006-05-12,932.7,,,
2006-05-15,943.7,,,
2006-05-16,944.9,,,
2006-05-17,936.9,,,
2006-05-18,947,,,
2006-05-19,946.3,,,
2006-05-22,952.3,,,
2006-05-23,943.9,,,
2006-05-24,949.7,,,
2006-05-25,949.1,,,
2006-05-26,945.6,,,
2006-05-29,947.4,,,
2006-05-30,945.6,,,
2006-06-01,947.4,,,
2006-06-02,948,,,
2006-06-05,943,,,
2006-06-07,948.2,,,
2006-06-08,953.4,,,
2006-06-09,954.4,,,
2006-06-12,956.8,,,
2006-06-13,961.8,,,
2006-06-14,962,,,
2006-06-15,959.5,,,
2006-06-16,956,,,
2006-06-19,961.3,,,
2006-06-20,956.6,,,
2006-06-21,955.8,,,
2006-06-22,955.1,,,
2006-06-23,956,,,
2006-06-26,959.5,,,
2006-06-27,958.8,,,
2006-06-28,957.7,,,
2006-06-29,960.6,,,
2006-06-30,948.9,,,
2006-07-03,944.9,,,
2006-07-04,943.4,,,
2006-07-05,946.7,,,
2006-07-06,949.5,,,
2006-07-07,947.9,,,
2006-07-10,942,,,
2006-07-11,946.8,,,
2006-07-12,948.8,,,
2006-07-13,949.2,,,
2006-07-14,953.8,,,
2006-07-18,958.7,,,
2006-07-19,957.8,,,
2006-07-20,951.9,,,
2006-07-21,950,,,
2006-07-24,951.7,,,
2006-07-25,952.2,,,
2006-07-26,954.6,,,
2006-07-27,952.2,,,
2006-07-28,953.9,,,
2006-07-31,955.2,,,
2006-08-01,956,,,
2006-08-02,962.3,,,
2006-08-03,965.7,,,
2006-08-04,964.8,,,
2006-08-07,962.6,,,
2006-08-08,963.7,,,
2006-08-09,959.5,,,
2006-08-10,957.9,,,
2006-08-11,961.8,,,
2006-08-14,965.8,,,
2006-08-16,965.2,,,
2006-08-17,961,,,
2006-08-18,958.6,,,
2006-08-21,956.6,,,
2006-08-22,956.3,,,
2006-08-23,955.7,,,
2006-08-24,961.9,,,
2006-08-25,964,,,
2006-08-28,964,,,
2006-08-29,961,,,
2006-08-30,961.4,,,
2006-08-31,961.5,,,
2006-09-01,960.5,,,
2006-09-04,957.9,,,
2006-09-05,956.6,,,
2006-09-06,957.1,,,
2006-09-07,956.4,,,
2006-09-08,956.3,,,
2006-09-11,957.5,,,
2006-09-12,959.4,,,
2006-09-13,959,,,
2006-09-14,957.7,,,
2006-09-15,956.3,,,
2006-09-18,956.5,,,
2006-09-19,952.2,,,
2006-09-20,950.8,,,
2006-09-21,944.3,,,
2006-09-22,946.8,,,
2006-09-25,944.2,,,
2006-09-26,944.2,,,
2006-09-27,943.7,,,
2006-09-28,944.7,,,
2006-09-29,946.2,,,
2006-10-02,947.9,,,
2006-10-04,949.1,,,
2006-10-09,963.9,,,
2006-10-10,959.5,,,
2006-10-11,958.2,,,
2006-10-12,957.8,,,
2006-10-13,955.2,,,
2006-10-16,955.5,,,
2006-10-17,954.4,,,
2006-10-18,954.4,,,
2006-10-19,957.4,,,
2006-10-20,957.3,,,
2006-10-23,959.6,,,
2006-10-24,958.5,,,
2006-10-25,955.7,,,
2006-10-26,949.7,,,
2006-10-27,947.3,,,
2006-10-30,944.6,,,
2006-10-31,942.3,,,
2006-11-01,939.5,,,
2006-11-02,939,,,
2006-11-03,937.3,,,
2006-11-06,942.4,,,
2006-11-07,938.5,,,
2006-11-08,935.2,,,
2006-11-09,936.9,,,
2006-11-10,934.1,,,
2006-11-13,935.1,,,
2006-11-14,937.1,,,
2006-11-15,941.5,,,
2006-11-16,937.5,,,
2006-11-17,938.9,,,
2006-11-20,935.3,,,
2006-11-21,935.5,,,
2006-11-22,934.1,,,
2006-11-23,930.5,,,
2006-11-24,932,,,
2006-11-27,930.6,,,
2006-11-28,930.8,,,
2006-11-29,930.5,,,
2006-11-30,929.5,,,
2006-12-01,928.6,,,
2006-12-04,927.6,,,
2006-12-05,927.6,,,
2006-12-06,916.4,,,
2006-12-07,913.8,,,
2006-12-08,920.3,,,
2006-12-11,926,,,
2006-12-12,922.7,,,
2006-12-13,922.6,,,
2006-12-14,920.5,,,
2006-12-15,923.2,,,
2006-12-18,927.1,,,
2006-12-19,931.8,,,
2006-12-20,925.8,,,
2006-12-21,928.3,,,
2006-12-22,928.3,,,
2006-12-26,929.9,,,
2006-12-27,930.5,,,
2006-12-28,929.8,,,
2007-01-02,925.6,,,
2007-01-03,926.1,,,
2007-01-04,931.3,,,
2007-01-05,934.2,,,
2007-01-08,938.2,,,
2007-01-09,938.5,,,
2007-01-10,937.8,,,
2007-01-11,938.9,,,
2007-01-12,940,,,
2007-01-15,938.6,,,
2007-01-16,935.6,,,
2007-01-17,936.9,,,
2007-01-18,936.8,,,
2007-01-19,936.3,,,
2007-01-22,940.1,,,
2007-01-23,940.3,,,
2007-01-24,936,,,
2007-01-25,936,,,
2007-01-26,940.5,,,
2007-01-29,940.5,,,
2007-01-30,942.5,,,
2007-01-31,941,,,
2007-02-01,937,,,
2007-02-02,937.2,,,
2007-02-05,935.8,,,
2007-02-06,932.9,,,
2007-02-07,933.7,,,
2007-02-08,935.1,,,
2007-02-09,934.6,,,
2007-02-12,937.6,,,
2007-02-13,939.5,,,
2007-02-14,938.5,,,
2007-02-15,934.8,,,
2007-02-16,936.4,,,
2007-02-20,938.5,,,
2007-02-21,938.5,,,
2007-02-22,938.9,,,
2007-02-23,938,,,
2007-02-26,938.7,,,
2007-02-27,938.8,,,
2007-02-28,941.8,,,
2007-03-02,943.1,,,
2007-03-05,951.4,,,
2007-03-06,947.7,,,
2007-03-07,948.8,,,
2007-03-08,947.8,,,
2007-03-09,945.9,,,
2007-03-12,944,,,
2007-03-13,944.6,,,
2007-03-14,946.3,,,
2007-03-15,944.5,,,
2007-03-16,944.8,,,
2007-03-19,943.7,,,
2007-03-20,941.7,,,
2007-03-21,938,,,
2007-03-22,937.9,,,
2007-03-23,937.5,,,
2007-03-26,938.6,,,
2007-03-27,940.9,,,
2007-03-28,939.1,,,
2007-03-29,940.6,,,
2007-03-30,940.9,,,
2007-04-02,937.3,,,
2007-04-03,936.7,,,
2007-04-04,936.3,,,
2007-04-05,932.9,,,
2007-04-06,931.9,,,
2007-04-09,933,,,
2007-04-10,933.9,,,
2007-04-11,932.2,,,
2007-04-12,931.8,,,
2007-04-13,929.2,,,
2007-04-16,931.8,,,
2007-04-17,931.8,,,
2007-04-18,929,,,
2007-04-19,928.8,,,
2007-04-20,926.3,,,
2007-04-23,926.3,,,
2007-04-24,927.5,,,
2007-04-25,927.5,,,
2007-04-26,926.7,,,
2007-04-27,929.2,,,
2007-04-30,930.8,,,
2007-05-02,930,,,
2007-05-03,930,,,
2007-05-04,927.6,,,
2007-05-07,922.4,,,
2007-05-08,923,,,
2007-05-09,923.5,,,
2007-05-10,925.1,,,
2007-05-11,926.7,,,
2007-05-14,924.1,,,
2007-05-15,924,,,
2007-05-16,924,,,
2007-05-17,928.1,,,
2007-05-18,934.1,,,
2007-05-21,930.1,,,
2007-05-22,930.4,,,
2007-05-23,931.5,,,
2007-05-25,928.3,,,
2007-05-28,928.8,,,
2007-05-29,927.7,,,
2007-05-30,931,,,
2007-05-31,927.7,,,
2007-06-01,928.4,,,
2007-06-04,928.1,,,
2007-06-05,927,,,
2007-06-07,926.8,,,
2007-06-08,931,,,
2007-06-11,932.5,,,
2007-06-12,929.5,,,
2007-06-13,931.5,,,
2007-06-14,929.9,,,
2007-06-15,928.5,,,
2007-06-18,928.3,,,
2007-06-19,927.7,,,
2007-06-20,927.8,,,
2007-06-21,927,,,
2007-06-22,928,,,
2007-06-25,926.6,,,
2007-06-26,926.3,,,
2007-06-27,927.7,,,
2007-06-28,926.8,,,
2007-06-29,923.8,,,
2007-07-02,921.7,,,
2007-07-03,918,,,
2007-07-04,919.9,,,
2007-07-05,922,,,
2007-07-06,919.6,,,
2007-07-09,920.9,,,
2007-07-10,919.9,,,
2007-07-11,919.2,,,
2007-07-12,918.3,,,
2007-07-13,916.9,,,
2007-07-16,918.3,,,
2007-07-18,916.1,,,
2007-07-19,916,,,
2007-07-20,914.9,,,
2007-07-23,915.2,,,
2007-07-24,914.1,,,
2007-07-25,913.9,,,
2007-07-26,918.2,,,
2007-07-27,921.7,,,
2007-07-30,923.3,,,
2007-07-31,919.3,,,
2007-08-01,925.2,,,
2007-08-02,922.8,,,
2007-08-03,922.9,,,
2007-08-06,923.4,,,
2007-08-07,922.9,,,
2007-08-08,924.2,,,
2007-08-09,922.9,,,
2007-08-10,931.9,,,
2007-08-13,929.6,,,
2007-08-14,932.5,,,
2007-08-16,946.3,,,
2007-08-17,950.4,,,
2007-08-20,943,,,
2007-08-21,943.5,,,
2007-08-22,944.2,,,
2007-08-23,941.6,,,
2007-08-24,941.7,,,
2007-08-27,938.6,,,
2007-08-28,939.7,,,
2007-08-29,942.1,,,
2007-08-30,940.5,,,
2007-08-31,938.3,,,
2007-09-03,937.3,,,
2007-09-04,939.2,,,
2007-09-05,938.1,,,
2007-09-06,939.2,,,
2007-09-07,938,,,
2007-09-10,939.1,,,
2007-09-11,936.3,,,
2007-09-12,932.5,,,
2007-09-13,931.6,,,
2007-09-14,928.4,,,
2007-09-17,928.5,,,
2007-09-18,930.7,,,
2007-09-19,926.7,,,
2007-09-20,923.1,,,
2007-09-21,921.1,,,
2007-09-27,920.3,,,
2007-09-28,915.1,,,
2007-10-01,913.7,,,
2007-10-02,913.9,,,
2007-10-04,916.5,,,
2007-10-05,916.7,,,
2007-10-08,914.6,,,
2007-10-09,918.5,,,
2007-10-10,916.3,,,
2007-10-11,917.1,,,
2007-10-12,918.3,,,
2007-10-15,917,,,
2007-10-16,917.5,,,
2007-10-17,918.4,,,
2007-10-18,917.8,,,
2007-10-19,915.8,,,
2007-10-22,917,,,
2007-10-23,918,,,
2007-10-24,917.9,,,
2007-10-25,916.6,,,
2007-10-26,909.9,,,
2007-10-29,906.7,,,
2007-10-30,907,,,
2007-10-31,900.7,,,
2007-11-01,903.6,,,
2007-11-02,907.1,,,
2007-11-05,908,,,
2007-11-06,907.8,,,
2007-11-07,906.1,,,
2007-11-08,908.5,,,
2007-11-09,906.8,,,
2007-11-12,911.3,,,
2007-11-13,918.7,,,
2007-11-14,913.5,,,
2007-11-15,915.5,,,
2007-11-16,917.4,,,
2007-11-19,919,,,
2007-11-20,922.2,,,
2007-11-21,928.9,,,
2007-11-22,933.6,,,
2007-11-23,930.6,,,
2007-11-26,929.3,,,
2007-11-27,929.3,,,
2007-11-28,931.4,,,
2007-11-29,928.7,,,
2007-11-30,921.1,,,
2007-12-03,925,,,
2007-12-04,922.5,,,
2007-12-05,923.3,,,
2007-12-06,922.1,,,
2007-12-07,919.2,,,
2007-12-10,923.6,,,
2007-12-11,924,,,
2007-12-12,926.6,,,
2007-12-13,925,,,
2007-12-14,930.1,,,
2007-12-17,933.6,,,
2007-12-18,939.4,,,
2007-12-20,943.7,,,
2007-12-21,940.7,,,
2007-12-24,939.6,,,
2007-12-26,939,,,
2007-12-27,940.2,,,
2007-12-28,936.1,,,
2008-01-02,936.9,,,
2008-01-03,936.6,,,
2008-01-04,938.5,,,
2008-01-07,940.5,,,
2008-01-08,939.3,,,
2008-01-09,937.4,,,
2008-01-10,937.6,,,
2008-01-11,937.6,,,
2008-01-14,937.4,,,
2008-01-15,935.8,,,
2008-01-16,940.1,,,
2008-01-17,945.6,,,
2008-01-18,942.8,,,
2008-01-21,948.5,,,
2008-01-22,954,,,
2008-01-23,952.8,,,
2008-01-24,949.4,,,
2008-01-25,946.5,,,
2008-01-28,949.8,,,
2008-01-29,944.2,,,
2008-01-30,944.7,,,
2008-01-31,943.9,,,
2008-02-01,944.2,,,
2008-02-04,942.8,,,
2008-02-05,941.7,,,
2008-02-11,945.3,,,
2008-02-12,945.4,,,
2008-02-13,945.9,,,
2008-02-14,945.3,,,
2008-02-15,945.1,,,
2008-02-18,945.3,,,
2008-02-19,943.9,,,
2008-02-20,946.8,,,
