Date,USDSGD Curncy
1996-12-11,1.3985
1996-12-12,1.3978
1996-12-13,1.399
1996-12-16,1.4003
1996-12-17,1.4001
1996-12-18,1.3999
1996-12-19,1.3995
1996-12-20,1.399
1996-12-23,1.4005
1996-12-24,1.3985
1996-12-25,1.3985
1996-12-26,1.399
1996-12-27,1.4003
1996-12-30,1.4003
1996-12-31,1.3993
1997-01-01,1.3995
1997-01-02,1.399
1997-01-03,1.4033
1997-01-06,1.4057
1997-01-07,1.404
1997-01-08,1.4055
1997-01-09,1.4059
1997-01-10,1.405
1997-01-13,1.404
1997-01-14,1.4045
1997-01-15,1.405
1997-01-16,1.404
1997-01-17,1.4055
1997-01-20,1.4065
1997-01-21,1.4065
1997-01-22,1.4088
1997-01-23,1.409
1997-01-24,1.408
1997-01-27,1.4083
1997-01-28,1.4102
1997-01-29,1.4074
1997-01-30,1.4077
1997-01-31,1.408
1997-02-03,1.4082
1997-02-04,1.4091
1997-02-05,1.4135
1997-02-06,1.413
1997-02-07,1.413
1997-02-10,1.4093
1997-02-11,1.417
1997-02-12,1.4172
1997-02-13,1.4186
1997-02-14,1.4175
1997-02-17,1.4191
1997-02-18,1.4239
1997-02-19,1.4263
1997-02-20,1.4268
1997-02-21,1.4242
1997-02-24,1.4215
1997-02-25,1.4228
1997-02-26,1.4245
1997-02-27,1.4255
1997-02-28,1.425
1997-03-03,1.4258
1997-03-04,1.4268
1997-03-05,1.4272
1997-03-06,1.4315
1997-03-07,1.434
1997-03-10,1.4323
1997-03-11,1.432
1997-03-12,1.4335
1997-03-13,1.4345
1997-03-14,1.4345
1997-03-17,1.4352
1997-03-18,1.4384
1997-03-19,1.44
1997-03-20,1.4475
1997-03-21,1.4469
1997-03-24,1.4395
1997-03-25,1.4408
1997-03-26,1.45
1997-03-27,1.4433
1997-03-28,1.447
1997-03-31,1.445
1997-04-01,1.4362
1997-04-02,1.4403
1997-04-03,1.4333
1997-04-04,1.4365
1997-04-07,1.4408
1997-04-08,1.442
1997-04-09,1.443
1997-04-10,1.4383
1997-04-11,1.4403
1997-04-14,1.4417
1997-04-15,1.4419
1997-04-16,1.4411
1997-04-17,1.4415
1997-04-18,1.441
1997-04-21,1.4385
1997-04-22,1.4435
1997-04-23,1.444
1997-04-24,1.4445
1997-04-25,1.4425
1997-04-28,1.4463
1997-04-29,1.4457
1997-04-30,1.4475
1997-05-01,1.4462
1997-05-02,1.447
1997-05-05,1.4463
1997-05-06,1.4455
1997-05-07,1.446
1997-05-08,1.4438
1997-05-09,1.439
1997-05-12,1.4355
1997-05-13,1.4355
1997-05-14,1.4335
1997-05-15,1.4325
1997-05-16,1.4317
1997-05-19,1.4337
1997-05-20,1.4288
1997-05-21,1.4313
1997-05-22,1.4319
1997-05-23,1.4314
1997-05-26,1.431
1997-05-27,1.4315
1997-05-28,1.4295
1997-05-29,1.43
1997-05-30,1.4305
1997-06-02,1.4325
1997-06-03,1.4312
1997-06-04,1.4302
1997-06-05,1.428
1997-06-06,1.4295
1997-06-09,1.4188
1997-06-10,1.4201
1997-06-11,1.4195
1997-06-12,1.4251
1997-06-13,1.43
1997-06-16,1.4255
1997-06-17,1.4265
1997-06-18,1.426
1997-06-19,1.4261
1997-06-20,1.4275
1997-06-23,1.4311
1997-06-24,1.4286
1997-06-25,1.4274
1997-06-26,1.426
1997-06-27,1.4293
1997-06-30,1.4309
1997-07-01,1.4299
1997-07-02,1.431
1997-07-03,1.4315
1997-07-04,1.437
1997-07-07,1.4371
1997-07-08,1.4393
1997-07-09,1.4378
1997-07-10,1.432
1997-07-11,1.4387
1997-07-14,1.4435
1997-07-15,1.4464
1997-07-16,1.4497
1997-07-17,1.4601
1997-07-18,1.466
1997-07-21,1.4679
1997-07-22,1.4618
1997-07-23,1.4687
1997-07-24,1.4777
1997-07-25,1.4727
1997-07-28,1.4658
1997-07-29,1.4588
1997-07-30,1.4647
1997-07-31,1.4725
1997-08-01,1.4745
1997-08-04,1.469
1997-08-05,1.4715
1997-08-06,1.4728
1997-08-07,1.4725
1997-08-08,1.4805
1997-08-11,1.4865
1997-08-12,1.5147
1997-08-13,1.5062
1997-08-14,1.5213
1997-08-15,1.5165
1997-08-18,1.5155
1997-08-19,1.511
1997-08-20,1.5053
1997-08-21,1.4965
1997-08-22,1.493
1997-08-25,1.4937
1997-08-26,1.4933
1997-08-27,1.5065
1997-08-28,1.5308
1997-08-29,1.5155
1997-09-01,1.5175
1997-09-02,1.513
1997-09-03,1.5155
1997-09-04,1.5223
1997-09-05,1.516
1997-09-08,1.504
1997-09-09,1.5025
1997-09-10,1.5063
1997-09-11,1.514
1997-09-12,1.513
1997-09-15,1.5065
1997-09-16,1.5125
1997-09-17,1.5168
1997-09-18,1.5198
1997-09-19,1.5178
1997-09-22,1.5305
1997-09-23,1.5125
1997-09-24,1.512
1997-09-25,1.5205
1997-09-26,1.5254
1997-09-29,1.5307
1997-09-30,1.529
1997-10-01,1.534
1997-10-02,1.5325
1997-10-03,1.5433
1997-10-06,1.551
1997-10-07,1.5577
1997-10-08,1.558
1997-10-09,1.533
1997-10-10,1.5365
1997-10-13,1.5387
1997-10-14,1.5415
1997-10-15,1.5495
1997-10-16,1.549
1997-10-17,1.5555
1997-10-20,1.564
1997-10-21,1.577
1997-10-22,1.5863
1997-10-23,1.5785
1997-10-24,1.5793
1997-10-27,1.5825
1997-10-28,1.5645
1997-10-29,1.5757
1997-10-30,1.5787
1997-10-31,1.576
1997-11-03,1.557
1997-11-04,1.5545
1997-11-05,1.5725
1997-11-06,1.5755
1997-11-07,1.5705
1997-11-10,1.5715
1997-11-11,1.5745
1997-11-12,1.58
1997-11-13,1.58
1997-11-14,1.5835
1997-11-17,1.58
1997-11-18,1.5902
1997-11-19,1.6
1997-11-20,1.6002
1997-11-21,1.585
1997-11-24,1.591
1997-11-25,1.5977
1997-11-26,1.597
1997-11-27,1.5935
1997-11-28,1.5915
1997-12-01,1.591
1997-12-02,1.6081
1997-12-03,1.615
1997-12-04,1.6137
1997-12-05,1.6145
1997-12-08,1.6175
1997-12-09,1.6245
1997-12-10,1.621
1997-12-11,1.632
1997-12-12,1.6523
1997-12-15,1.6745
1997-12-16,1.6985
1997-12-17,1.6765
1997-12-18,1.66
1997-12-19,1.6725
1997-12-22,1.677
1997-12-23,1.6755
1997-12-24,1.6734
1997-12-25,1.6675
1997-12-26,1.6695
1997-12-29,1.6695
1997-12-30,1.676
1997-12-31,1.678
1998-01-01,1.678
1998-01-02,1.6955
1998-01-05,1.71
1998-01-06,1.7625
1998-01-07,1.759
1998-01-08,1.778
1998-01-09,1.7722
1998-01-12,1.7915
1998-01-13,1.7615
1998-01-14,1.7365
1998-01-15,1.769
1998-01-16,1.7325
1998-01-19,1.7435
1998-01-20,1.7483
1998-01-21,1.752
1998-01-22,1.7615
1998-01-23,1.7665
1998-01-26,1.749
1998-01-27,1.7335
1998-01-28,1.7205
1998-01-29,1.7225
1998-01-30,1.716
1998-02-02,1.7175
1998-02-03,1.6755
1998-02-04,1.6695
1998-02-05,1.6615
1998-02-06,1.6505
1998-02-09,1.6625
1998-02-10,1.6275
1998-02-11,1.631
1998-02-12,1.664
1998-02-13,1.657
1998-02-16,1.6715
1998-02-17,1.663
1998-02-18,1.6475
1998-02-19,1.626
1998-02-20,1.6465
1998-02-23,1.6555
1998-02-24,1.6385
1998-02-25,1.6295
1998-02-26,1.6228
1998-02-27,1.6195
1998-03-02,1.6165
1998-03-03,1.6215
1998-03-04,1.637
1998-03-05,1.6505
1998-03-06,1.65
1998-03-09,1.6555
1998-03-10,1.645
1998-03-11,1.629
1998-03-12,1.632
1998-03-13,1.596
1998-03-16,1.613
1998-03-17,1.6083
1998-03-18,1.608
1998-03-19,1.6035
1998-03-20,1.607
1998-03-23,1.599
1998-03-24,1.6075
1998-03-25,1.6055
1998-03-26,1.5965
1998-03-27,1.5885
1998-03-30,1.5965
1998-03-31,1.6138
1998-04-01,1.6225
1998-04-02,1.6285
1998-04-03,1.63
1998-04-06,1.618
1998-04-07,1.606
1998-04-08,1.5955
1998-04-09,1.5915
1998-04-10,1.5915
1998-04-13,1.591
1998-04-14,1.595
1998-04-15,1.597
1998-04-16,1.6035
1998-04-17,1.5988
1998-04-20,1.6015
1998-04-21,1.591
1998-04-22,1.5835
1998-04-23,1.59
1998-04-24,1.591
1998-04-27,1.6006
1998-04-28,1.594
1998-04-29,1.587
1998-04-30,1.5852
1998-05-01,1.5835
1998-05-04,1.5845
1998-05-05,1.585
1998-05-06,1.599
1998-05-07,1.6275
1998-05-08,1.619
1998-05-11,1.621
1998-05-12,1.6338
1998-05-13,1.66
1998-05-14,1.6505
1998-05-15,1.64
1998-05-18,1.6575
1998-05-19,1.648
1998-05-20,1.643
1998-05-21,1.6395
1998-05-22,1.637
1998-05-25,1.6475
1998-05-26,1.651
1998-05-27,1.6625
1998-05-28,1.672
1998-05-29,1.6732
1998-06-01,1.693
1998-06-02,1.6835
1998-06-03,1.6745
1998-06-04,1.683
1998-06-05,1.706
1998-06-08,1.7125
1998-06-09,1.7075
1998-06-10,1.745
1998-06-11,1.7475
1998-06-12,1.7468
1998-06-15,1.749
1998-06-16,1.738
1998-06-17,1.7225
1998-06-18,1.6595
1998-06-19,1.607
1998-06-22,1.6525
1998-06-23,1.651
1998-06-24,1.661
1998-06-25,1.675
1998-06-26,1.6885
1998-06-29,1.717
1998-06-30,1.6945
1998-07-01,1.6925
1998-07-02,1.7045
1998-07-03,1.702
1998-07-06,1.7125
1998-07-07,1.694
1998-07-08,1.705
1998-07-09,1.7188
1998-07-10,1.728
1998-07-13,1.7193
1998-07-14,1.6905
1998-07-15,1.6945
1998-07-16,1.6865
1998-07-17,1.7095
1998-07-20,1.7
1998-07-21,1.7023
1998-07-22,1.7101
1998-07-23,1.713
1998-07-24,1.7145
1998-07-27,1.7225
1998-07-28,1.7125
1998-07-29,1.712
1998-07-30,1.7115
1998-07-31,1.727
1998-08-03,1.7335
1998-08-04,1.7257
1998-08-05,1.723
1998-08-06,1.733
1998-08-07,1.7523
1998-08-10,1.752
1998-08-11,1.76
1998-08-12,1.7455
1998-08-13,1.7525
1998-08-14,1.755
1998-08-17,1.7606
1998-08-18,1.7687
1998-08-19,1.7558
1998-08-20,1.7475
1998-08-21,1.7683
1998-08-24,1.7668
1998-08-25,1.7693
1998-08-26,1.7745
1998-08-27,1.763
1998-08-28,1.7765
1998-08-31,1.7748
1998-09-01,1.735
1998-09-02,1.7465
1998-09-03,1.755
1998-09-04,1.7473
1998-09-07,1.7345
1998-09-08,1.7255
1998-09-09,1.7385
1998-09-10,1.7275
1998-09-11,1.7165
1998-09-14,1.7315
1998-09-15,1.729
1998-09-16,1.726
1998-09-17,1.728
1998-09-18,1.7225
1998-09-21,1.7328
1998-09-22,1.7313
1998-09-23,1.7188
1998-09-24,1.7135
1998-09-25,1.703
1998-09-28,1.6915
1998-09-29,1.6755
1998-09-30,1.6858
1998-10-01,1.688
1998-10-02,1.6935
1998-10-05,1.6782
1998-10-06,1.6715
1998-10-07,1.6413
1998-10-08,1.645
1998-10-09,1.6433
1998-10-12,1.634
1998-10-13,1.622
1998-10-14,1.6125
1998-10-15,1.6095
1998-10-16,1.6185
1998-10-19,1.6215
1998-10-20,1.624
1998-10-21,1.617
1998-10-22,1.6195
1998-10-23,1.6225
1998-10-26,1.6257
1998-10-27,1.6305
1998-10-28,1.6225
1998-10-29,1.6177
1998-10-30,1.6235
1998-11-02,1.6211
1998-11-03,1.619
1998-11-04,1.624
1998-11-05,1.6215
1998-11-06,1.638
1998-11-09,1.6565
1998-11-10,1.655
1998-11-11,1.651
1998-11-12,1.65
1998-11-13,1.6555
1998-11-16,1.6335
1998-11-17,1.6325
1998-11-18,1.6335
1998-11-19,1.631
1998-11-20,1.6335
1998-11-23,1.637
1998-11-24,1.6386
1998-11-25,1.6385
1998-11-26,1.647
1998-11-27,1.6525
1998-11-30,1.6505
1998-12-01,1.646
1998-12-02,1.6453
1998-12-03,1.6445
1998-12-04,1.659
1998-12-07,1.6575
1998-12-08,1.659
1998-12-09,1.6495
1998-12-10,1.6468
1998-12-11,1.6485
1998-12-14,1.647
1998-12-15,1.6515
1998-12-16,1.647
1998-12-17,1.6485
1998-12-18,1.647
1998-12-21,1.6495
1998-12-22,1.6515
1998-12-23,1.6555
1998-12-24,1.6559
1998-12-25,1.6533
1998-12-28,1.6585
1998-12-29,1.6595
1998-12-30,1.6575
1998-12-31,1.6495
1999-01-01,1.6535
1999-01-04,1.6557
1999-01-05,1.6635
1999-01-06,1.681
1999-01-07,1.6723
1999-01-08,1.675
1999-01-11,1.676
1999-01-12,1.6808
1999-01-13,1.6857
1999-01-14,1.6795
1999-01-15,1.679
1999-01-18,1.6835
1999-01-19,1.682
1999-01-20,1.678
1999-01-21,1.673
1999-01-22,1.6821
1999-01-25,1.6885
1999-01-26,1.6845
1999-01-27,1.6905
1999-01-28,1.69
1999-01-29,1.6918
1999-02-01,1.6928
1999-02-02,1.6863
1999-02-03,1.688
1999-02-04,1.6875
1999-02-05,1.6873
1999-02-08,1.693
1999-02-09,1.6924
1999-02-10,1.6934
1999-02-11,1.6875
1999-02-12,1.6906
1999-02-15,1.688
1999-02-16,1.696
1999-02-17,1.6978
1999-02-18,1.7015
1999-02-19,1.7015
1999-02-22,1.7173
1999-02-23,1.719
1999-02-24,1.726
1999-02-25,1.7225
1999-02-26,1.7224
1999-03-01,1.7265
1999-03-02,1.7313
1999-03-03,1.7347
1999-03-04,1.734
1999-03-05,1.7273
1999-03-08,1.7275
1999-03-09,1.7305
1999-03-10,1.731
1999-03-11,1.736
1999-03-12,1.73
1999-03-15,1.7238
1999-03-16,1.7223
1999-03-17,1.727
1999-03-18,1.724
1999-03-19,1.724
1999-03-22,1.731
1999-03-23,1.7312
1999-03-24,1.7284
1999-03-25,1.726
1999-03-26,1.7345
1999-03-29,1.7332
1999-03-30,1.733
1999-03-31,1.7285
1999-04-01,1.7253
1999-04-02,1.7296
1999-04-05,1.7335
1999-04-06,1.7315
1999-04-07,1.7357
1999-04-08,1.7302
1999-04-09,1.732
1999-04-12,1.7233
1999-04-13,1.7161
1999-04-14,1.6981
1999-04-15,1.6945
1999-04-16,1.7043
1999-04-19,1.7033
1999-04-20,1.7105
1999-04-21,1.709
1999-04-22,1.711
1999-04-23,1.708
1999-04-26,1.701
1999-04-27,1.6982
1999-04-28,1.6965
1999-04-29,1.699
1999-04-30,1.6953
1999-05-03,1.7035
1999-05-04,1.7028
1999-05-05,1.7012
1999-05-06,1.7
1999-05-07,1.6977
1999-05-10,1.6985
1999-05-11,1.697
1999-05-12,1.701
1999-05-13,1.7068
1999-05-14,1.7135
1999-05-17,1.7155
1999-05-18,1.7095
1999-05-19,1.7158
1999-05-20,1.7215
1999-05-21,1.7227
1999-05-24,1.7207
1999-05-25,1.7283
1999-05-26,1.7315
1999-05-27,1.7275
1999-05-28,1.7262
1999-05-31,1.727
1999-06-01,1.7235
1999-06-02,1.7265
1999-06-03,1.7253
1999-06-04,1.7274
1999-06-07,1.723
1999-06-08,1.711
1999-06-09,1.714
1999-06-10,1.7045
1999-06-11,1.71
1999-06-14,1.712
1999-06-15,1.7093
1999-06-16,1.7035
1999-06-17,1.701
1999-06-18,1.7066
1999-06-21,1.709
1999-06-22,1.699
1999-06-23,1.7015
1999-06-24,1.701
1999-06-25,1.7008
1999-06-28,1.7036
1999-06-29,1.7035
1999-06-30,1.7005
1999-07-01,1.6973
1999-07-02,1.6975
1999-07-05,1.696
1999-07-06,1.6963
1999-07-07,1.6965
1999-07-08,1.6973
1999-07-09,1.6993
1999-07-12,1.699
1999-07-13,1.6988
1999-07-14,1.6975
1999-07-15,1.6995
1999-07-16,1.7052
1999-07-19,1.6983
1999-07-20,1.7035
1999-07-21,1.696
1999-07-22,1.6955
1999-07-23,1.7
1999-07-26,1.6865
1999-07-27,1.6863
1999-07-28,1.6778
1999-07-29,1.6883
1999-07-30,1.6825
1999-08-02,1.6795
1999-08-03,1.6833
1999-08-04,1.6775
1999-08-05,1.675
1999-08-06,1.6678
1999-08-09,1.6673
1999-08-10,1.6668
1999-08-11,1.6745
1999-08-12,1.6731
1999-08-13,1.675
1999-08-16,1.6705
1999-08-17,1.6805
1999-08-18,1.6725
1999-08-19,1.6773
1999-08-20,1.6754
1999-08-23,1.684
1999-08-24,1.6905
1999-08-25,1.6906
1999-08-26,1.6914
1999-08-27,1.6882
1999-08-30,1.6875
1999-08-31,1.6835
1999-09-01,1.683
1999-09-02,1.6845
1999-09-03,1.6873
1999-09-06,1.6875
1999-09-07,1.6935
1999-09-08,1.6972
1999-09-09,1.6806
1999-09-10,1.6908
1999-09-13,1.6838
1999-09-14,1.6885
1999-09-15,1.6898
1999-09-16,1.6923
1999-09-17,1.6932
1999-09-20,1.701
1999-09-21,1.7007
1999-09-22,1.708
1999-09-23,1.716
1999-09-24,1.7097
1999-09-27,1.7048
1999-09-28,1.7145
1999-09-29,1.7073
1999-09-30,1.698
1999-10-01,1.6936
1999-10-04,1.689
1999-10-05,1.6765
1999-10-06,1.6765
1999-10-07,1.6789
1999-10-08,1.6808
1999-10-11,1.6774
1999-10-12,1.677
1999-10-13,1.685
1999-10-14,1.6795
1999-10-15,1.6747
1999-10-18,1.6765
1999-10-19,1.6708
1999-10-20,1.6742
1999-10-21,1.6682
1999-10-22,1.6663
1999-10-25,1.6628
1999-10-26,1.6663
1999-10-27,1.6713
1999-10-28,1.6713
1999-10-29,1.662
1999-11-01,1.6593
1999-11-02,1.6663
1999-11-03,1.6717
1999-11-04,1.6655
1999-11-05,1.6706
1999-11-08,1.6715
1999-11-09,1.6706
1999-11-10,1.675
1999-11-11,1.6753
1999-11-12,1.6678
1999-11-15,1.6665
1999-11-16,1.6685
1999-11-17,1.6708
1999-11-18,1.6705
1999-11-19,1.6684
1999-11-22,1.6713
1999-11-23,1.6684
1999-11-24,1.6689
1999-11-25,1.6707
1999-11-26,1.6717
1999-11-29,1.683
1999-11-30,1.682
1999-12-01,1.683
1999-12-02,1.686
1999-12-03,1.6847
1999-12-06,1.6795
1999-12-07,1.6773
1999-12-08,1.6798
1999-12-09,1.678
1999-12-10,1.6763
1999-12-13,1.678
1999-12-14,1.6805
1999-12-15,1.6775
1999-12-16,1.6735
1999-12-17,1.6728
1999-12-20,1.6698
1999-12-21,1.6695
1999-12-22,1.6645
1999-12-23,1.6711
1999-12-24,1.6705
1999-12-27,1.6688
1999-12-28,1.6655
1999-12-29,1.667
1999-12-30,1.666
1999-12-31,1.6659
2000-01-03,1.656
2000-01-04,1.656
2000-01-05,1.6573
2000-01-06,1.6645
2000-01-07,1.6613
2000-01-10,1.6615
2000-01-11,1.669
2000-01-12,1.6694
2000-01-13,1.669
2000-01-14,1.6748
2000-01-17,1.675
2000-01-18,1.6745
2000-01-19,1.676
2000-01-20,1.6733
2000-01-21,1.68
2000-01-24,1.6838
2000-01-25,1.6873
2000-01-26,1.6945
2000-01-27,1.6915
2000-01-28,1.711
2000-01-31,1.7025
2000-02-01,1.6985
2000-02-02,1.698
2000-02-03,1.6931
2000-02-04,1.693
2000-02-07,1.6945
2000-02-08,1.697
2000-02-09,1.6913
2000-02-10,1.6945
2000-02-11,1.6936
2000-02-14,1.6923
2000-02-15,1.6953
2000-02-16,1.7038
2000-02-17,1.7061
2000-02-18,1.707
2000-02-21,1.7065
2000-02-22,1.7078
2000-02-23,1.7131
2000-02-24,1.716
2000-02-25,1.7087
2000-02-28,1.7185
2000-02-29,1.7235
2000-03-01,1.7158
2000-03-02,1.7215
2000-03-03,1.725
2000-03-06,1.7252
2000-03-07,1.7175
2000-03-08,1.713
2000-03-09,1.7076
2000-03-10,1.7041
2000-03-13,1.7078
2000-03-14,1.7099
2000-03-15,1.7149
2000-03-16,1.7105
2000-03-17,1.718
2000-03-20,1.7196
2000-03-21,1.7196
2000-03-22,1.7125
2000-03-23,1.7108
2000-03-24,1.7162
2000-03-27,1.7154
2000-03-28,1.7145
2000-03-29,1.7165
2000-03-30,1.7181
2000-03-31,1.7117
2000-04-03,1.717
2000-04-04,1.717
2000-04-05,1.7126
2000-04-06,1.7146
2000-04-07,1.7157
2000-04-10,1.7178
2000-04-11,1.7198
2000-04-12,1.719
2000-04-13,1.7158
2000-04-14,1.7077
2000-04-17,1.7054
2000-04-18,1.6988
2000-04-19,1.6987
2000-04-20,1.6968
2000-04-21,1.6979
2000-04-24,1.7015
2000-04-25,1.7035
2000-04-26,1.7057
2000-04-27,1.7066
2000-04-28,1.707
2000-05-01,1.7083
2000-05-02,1.718
2000-05-03,1.7198
2000-05-04,1.7213
2000-05-05,1.7229
2000-05-08,1.7248
2000-05-09,1.727
2000-05-10,1.729
2000-05-11,1.7245
2000-05-12,1.7283
2000-05-15,1.732
2000-05-16,1.733
2000-05-17,1.7338
2000-05-18,1.7343
2000-05-19,1.725
2000-05-22,1.7315
2000-05-23,1.7343
2000-05-24,1.7381
2000-05-25,1.7318
2000-05-26,1.7341
2000-05-29,1.7335
2000-05-30,1.7322
2000-05-31,1.7333
2000-06-01,1.7306
2000-06-02,1.7235
2000-06-05,1.7221
2000-06-06,1.7195
2000-06-07,1.722
2000-06-08,1.7208
2000-06-09,1.7223
2000-06-12,1.7225
2000-06-13,1.7209
2000-06-14,1.722
2000-06-15,1.7239
2000-06-16,1.7265
2000-06-19,1.7315
2000-06-20,1.7334
2000-06-21,1.7335
2000-06-22,1.734
2000-06-23,1.7325
2000-06-26,1.7335
2000-06-27,1.7333
2000-06-28,1.7355
2000-06-29,1.7343
2000-06-30,1.7284
2000-07-03,1.7325
2000-07-04,1.7338
2000-07-05,1.7382
2000-07-06,1.736
2000-07-07,1.7373
2000-07-10,1.7385
2000-07-11,1.7435
2000-07-12,1.7438
2000-07-13,1.7428
2000-07-14,1.7433
2000-07-17,1.747
2000-07-18,1.7461
2000-07-19,1.7458
2000-07-20,1.7452
2000-07-21,1.7475
2000-07-24,1.7444
2000-07-25,1.7451
2000-07-26,1.7425
2000-07-27,1.7336
2000-07-28,1.7348
2000-07-31,1.7326
2000-08-01,1.7304
2000-08-02,1.7263
2000-08-03,1.7245
2000-08-04,1.721
2000-08-07,1.727
2000-08-08,1.7255
2000-08-09,1.7195
2000-08-10,1.7153
2000-08-11,1.7129
2000-08-14,1.7155
2000-08-15,1.719
2000-08-16,1.7168
2000-08-17,1.7155
2000-08-18,1.7182
2000-08-21,1.7165
2000-08-22,1.7163
2000-08-23,1.7188
2000-08-24,1.7203
2000-08-25,1.7205
2000-08-28,1.7181
2000-08-29,1.7207
2000-08-30,1.7221
2000-08-31,1.721
2000-09-01,1.7209
2000-09-04,1.7225
2000-09-05,1.7274
2000-09-06,1.731
2000-09-07,1.7325
2000-09-08,1.7362
2000-09-11,1.7385
2000-09-12,1.7415
2000-09-13,1.744
2000-09-14,1.7399
2000-09-15,1.7439
2000-09-18,1.7479
2000-09-19,1.7437
2000-09-20,1.7482
2000-09-21,1.7461
2000-09-22,1.7485
2000-09-25,1.7475
2000-09-26,1.7422
2000-09-27,1.743
2000-09-28,1.7439
2000-09-29,1.7394
2000-10-02,1.7414
2000-10-03,1.7443
2000-10-04,1.7495
2000-10-05,1.7489
2000-10-06,1.7488
2000-10-09,1.7503
2000-10-10,1.7498
2000-10-11,1.7498
2000-10-12,1.7543
2000-10-13,1.7533
2000-10-16,1.7529
2000-10-17,1.7561
2000-10-18,1.7571
2000-10-19,1.7481
2000-10-20,1.7555
2000-10-23,1.7541
2000-10-24,1.751
2000-10-25,1.7545
2000-10-26,1.7548
2000-10-27,1.7555
2000-10-30,1.7565
2000-10-31,1.756
2000-11-01,1.7443
2000-11-02,1.7432
2000-11-03,1.7308
2000-11-06,1.7313
2000-11-07,1.7364
2000-11-08,1.737
2000-11-09,1.741
2000-11-10,1.7429
2000-11-13,1.7427
2000-11-14,1.7436
2000-11-15,1.7456
2000-11-16,1.7538
2000-11-17,1.7536
2000-11-20,1.757
2000-11-21,1.7555
2000-11-22,1.7546
2000-11-23,1.7575
2000-11-24,1.7593
2000-11-27,1.7536
2000-11-28,1.7562
2000-11-29,1.7568
2000-11-30,1.7537
2000-12-01,1.749
2000-12-04,1.7448
2000-12-05,1.7423
2000-12-06,1.7409
2000-12-07,1.7325
2000-12-08,1.736
2000-12-11,1.7328
2000-12-12,1.7352
2000-12-13,1.7389
2000-12-14,1.7372
2000-12-15,1.7338
2000-12-18,1.7365
2000-12-19,1.7366
2000-12-20,1.7315
2000-12-21,1.7311
2000-12-22,1.7255
2000-12-25,1.7255
2000-12-26,1.7268
2000-12-27,1.7325
2000-12-28,1.7313
2000-12-29,1.7345
2001-01-01,1.7333
2001-01-02,1.7366
2001-01-03,1.731
2001-01-04,1.734
2001-01-05,1.7283
2001-01-08,1.727
2001-01-09,1.7335
2001-01-10,1.7318
2001-01-11,1.7352
2001-01-12,1.7328
2001-01-15,1.7362
2001-01-16,1.733
2001-01-17,1.7342
2001-01-18,1.7383
2001-01-19,1.7373
2001-01-22,1.7365
2001-01-23,1.741
2001-01-24,1.742
2001-01-25,1.7423
2001-01-26,1.7494
2001-01-29,1.7473
2001-01-30,1.7454
2001-01-31,1.7434
2001-02-01,1.7369
2001-02-02,1.738
2001-02-05,1.7406
2001-02-06,1.7435
2001-02-07,1.7484
2001-02-08,1.7483
2001-02-09,1.746
2001-02-12,1.7458
2001-02-13,1.7443
2001-02-14,1.7448
2001-02-15,1.7434
2001-02-16,1.7385
2001-02-19,1.738
2001-02-20,1.7401
2001-02-21,1.7443
2001-02-22,1.7433
2001-02-23,1.7445
2001-02-26,1.7445
2001-02-27,1.7413
2001-02-28,1.7445
2001-03-01,1.7472
2001-03-02,1.7491
2001-03-05,1.757
2001-03-06,1.7563
2001-03-07,1.7585
2001-03-08,1.7566
2001-03-09,1.7561
2001-03-12,1.7615
2001-03-13,1.7612
2001-03-14,1.766
2001-03-15,1.7725
2001-03-16,1.7765
2001-03-19,1.7735
2001-03-20,1.7735
2001-03-21,1.785
2001-03-22,1.7897
2001-03-23,1.7847
2001-03-26,1.7928
2001-03-27,1.7888
2001-03-28,1.7968
2001-03-29,1.8007
2001-03-30,1.8044
2001-04-02,1.8151
2001-04-03,1.813
2001-04-04,1.8145
2001-04-05,1.8083
2001-04-06,1.813
2001-04-09,1.8155
2001-04-10,1.8116
2001-04-11,1.8078
2001-04-12,1.805
2001-04-13,1.805
2001-04-16,1.8114
2001-04-17,1.8083
2001-04-18,1.7992
2001-04-19,1.809
2001-04-20,1.8137
2001-04-23,1.8066
2001-04-24,1.8128
2001-04-25,1.8181
2001-04-26,1.8177
2001-04-27,1.8188
2001-04-30,1.8214
2001-05-01,1.8125
2001-05-02,1.8161
2001-05-03,1.8197
2001-05-04,1.8238
2001-05-07,1.8262
2001-05-08,1.8204
2001-05-09,1.8229
2001-05-10,1.8168
2001-05-11,1.8125
2001-05-14,1.8212
2001-05-15,1.8191
2001-05-16,1.8118
2001-05-17,1.8042
2001-05-18,1.814
2001-05-21,1.81
2001-05-22,1.8103
2001-05-23,1.8015
2001-05-24,1.8008
2001-05-25,1.8093
2001-05-28,1.812
2001-05-29,1.8078
2001-05-30,1.8103
2001-05-31,1.81
2001-06-01,1.8133
2001-06-04,1.814
2001-06-05,1.8121
2001-06-06,1.8128
2001-06-07,1.8085
2001-06-08,1.8095
2001-06-11,1.8139
2001-06-12,1.817
2001-06-13,1.8164
2001-06-14,1.815
2001-06-15,1.8173
2001-06-18,1.8175
2001-06-19,1.8175
2001-06-20,1.8205
2001-06-21,1.8219
2001-06-22,1.821
2001-06-25,1.8188
2001-06-26,1.8195
2001-06-27,1.8218
2001-06-28,1.8235
2001-06-29,1.8226
2001-07-02,1.8223
2001-07-03,1.823
2001-07-04,1.8245
