Date,MXWO Index
2019-06-25,2163.73
2019-06-26,2158.41
2019-06-27,2166.48
2019-06-28,2178.35
2019-07-01,2192.24
2019-07-02,2198.55
2019-07-03,2213.35
2019-07-04,2215.17
2019-07-05,2205.57
2019-07-08,2194.62
2019-07-09,2193.65
2019-07-10,2201.14
2019-07-11,2205.35
2019-07-12,2212.65
2019-07-15,2214.34
2019-07-16,2208.09
2019-07-17,2197.94
2019-07-18,2198.4
2019-07-19,2194.61
2019-07-22,2197.67
2019-07-23,2209.59
2019-07-24,2217.75
2019-07-25,2206.92
2019-07-26,2215.71
2019-07-29,2212.5
2019-07-30,2203.4
2019-07-31,2187.56
2019-08-01,2173.18
2019-08-02,2149.99
2019-08-05,2097.32
2019-08-06,2109.2
2019-08-07,2114.05
2019-08-08,2146.91
2019-08-09,2135.34
2019-08-12,2117.65
2019-08-13,2134.54
2019-08-14,2086.26
2019-08-15,2082.84
2019-08-16,2108.5
2019-08-19,2131.81
2019-08-20,2119.57
2019-08-21,2135.52
2019-08-22,2131.68
2019-08-23,2094.63
2019-08-26,2105.22
2019-08-27,2104.85
2019-08-28,2111.92
2019-08-29,2133.08
2019-08-30,2138.52
2019-09-02,2136.58
2019-09-03,2126.92
2019-09-04,2149.8
2019-09-05,2174.27
2019-09-06,2178.9
2019-09-09,2178.41
2019-09-10,2179.43
2019-09-11,2194.42
2019-09-12,2201.81
2019-09-13,2205.81
2019-09-16,2195.88
2019-09-17,2201.77
2019-09-18,2201.02
2019-09-19,2204.67
2019-09-20,2197.55
2019-09-23,2193.74
2019-09-24,2182.07
2019-09-25,2184.56
2019-09-26,2183.46
2019-09-27,2175.54
2019-09-30,2180.02
2019-10-01,2158.47
2019-10-02,2121.47
2019-10-03,2131.36
2019-10-04,2153.82
2019-10-07,2151.82
2019-10-08,2124.15
2019-10-09,2137.62
2019-10-10,2150.16
2019-10-11,2179.33
2019-10-14,2175.28
2019-10-15,2196.61
2019-10-16,2195.35
2019-10-17,2201.92
2019-10-18,2195.28
2019-10-21,2209.34
2019-10-22,2204.29
2019-10-23,2208.28
2019-10-24,2215.64
2019-10-25,2222.75
2019-10-28,2231.4
2019-10-29,2232.45
2019-10-30,2237.31
2019-10-31,2233.53
2019-11-01,2252.07
2019-11-04,2261.45
2019-11-05,2259.26
2019-11-06,2261.37
2019-11-07,2266.69
2019-11-08,2268.83
2019-11-11,2266.36
2019-11-12,2270.01
2019-11-13,2268.33
2019-11-14,2265.29
2019-11-15,2282.8
2019-11-18,2285.76
2019-11-19,2284.85
2019-11-20,2274.92
2019-11-21,2270.36
2019-11-22,2273.89
2019-11-25,2290.65
2019-11-26,2294.78
2019-11-27,2302.67
2019-11-28,2301.79
2019-11-29,2292.26
2019-12-02,2276.4
2019-12-03,2263.1
2019-12-04,2275.47
2019-12-05,2278.63
2019-12-06,2296.39
2019-12-09,2292.58
2019-12-10,2289.67
2019-12-11,2295.02
2019-12-12,2309.36
2019-12-13,2319.73
2019-12-16,2337.45
2019-12-17,2336.62
2019-12-18,2333.28
2019-12-19,2340.65
2019-12-20,2349.87
2019-12-23,2350.75
2019-12-24,2351.84
2019-12-25,2351.22
2019-12-26,2360.21
2019-12-27,2364.9
2019-12-30,2353.25
2019-12-31,2358.47
2020-01-01,2358.48
2020-01-02,2375.94
2020-01-03,2363.12
2020-01-06,2364.49
2020-01-07,2362.43
2020-01-08,2366.93
2020-01-09,2379.85
2020-01-10,2377.62
2020-01-13,2388.25
2020-01-14,2388.5
2020-01-15,2392.06
2020-01-16,2406.17
2020-01-17,2415.51
2020-01-20,2415.04
2020-01-21,2409.29
2020-01-22,2410.23
2020-01-23,2406.14
2020-01-24,2395.31
2020-01-27,2356.09
2020-01-28,2372.52
2020-01-29,2373.52
2020-01-30,2372.01
2020-01-31,2342.41
2020-02-03,2351.45
2020-02-04,2383.3
2020-02-05,2404.96
2020-02-06,2416.48
2020-02-07,2404.75
2020-02-10,2413.1
2020-02-11,2421.26
2020-02-12,2434.95
2020-02-13,2429.89
2020-02-14,2431.36
2020-02-17,2430.69
2020-02-18,2421.47
2020-02-19,2431.23
2020-02-20,2420.21
2020-02-21,2402.8
2020-02-24,2330.75
2020-02-25,2269.42
2020-02-26,2258.62
2020-02-27,2177.25
2020-02-28,2141.12
2020-03-02,2212.38
2020-03-03,2179.48
2020-03-04,2243.09
2020-03-05,2192.35
2020-03-06,2149.29
2020-03-09,1995.22
2020-03-10,2051.96
2020-03-11,1972.05
2020-03-12,1776.52
2020-03-13,1881.64
2020-03-16,1702.79
2020-03-17,1772.94
2020-03-18,1682.25
2020-03-19,1694.45
2020-03-20,1650.94
2020-03-23,1602.11
2020-03-24,1742.61
2020-03-25,1785.99
2020-03-26,1875.56
2020-03-27,1827.17
2020-03-30,1870.48
2020-03-31,1852.73
2020-04-01,1781.27
2020-04-02,1803.07
2020-04-03,1776.86
2020-04-06,1881.48
2020-04-07,1895.04
2020-04-08,1940.08
2020-04-09,1970.67
2020-04-10,1971.96
2020-04-13,1956.75
2020-04-14,2006.81
2020-04-15,1960.2
2020-04-16,1964.33
2020-04-17,2017.51
2020-04-20,1994.03
2020-04-21,1932.25
2020-04-22,1968.27
2020-04-23,1974.38
2020-04-24,1987.65
2020-04-27,2022.49
2020-04-28,2023.35
2020-04-29,2070.76
2020-04-30,2052.85
2020-05-01,2004.79
2020-05-04,1997.75
2020-05-05,2018.11
2020-05-06,2007.6
2020-05-07,2026.12
2020-05-08,2061.89
2020-05-11,2060.7
2020-05-12,2034.06
2020-05-13,1998.48
2020-05-14,1999.89
2020-05-15,2008.41
2020-05-18,2069
2020-05-19,2061.37
2020-05-20,2092.03
2020-05-21,2074.1
2020-05-22,2071.9
2020-05-25,2081.83
2020-05-26,2114.27
2020-05-27,2136.9
2020-05-28,2148.33
2020-05-29,2147.88
2020-06-01,2163.93
2020-06-02,2187.09
2020-06-03,2222.54
2020-06-04,2218.5
2020-06-05,2266.76
2020-06-08,2288.04
2020-06-09,2275.28
2020-06-10,2267.36
2020-06-11,2154.44
2020-06-12,2164.46
2020-06-15,2171.44
2020-06-16,2219.1
2020-06-17,2217.9
2020-06-18,2215.64
2020-06-19,2208.97
2020-06-22,2217.82
2020-06-23,2236.04
2020-06-24,2180.12
2020-06-25,2193.4
2020-06-26,2157.19
2020-06-29,2176.44
2020-06-30,2201.79
2020-07-01,2211.27
2020-07-02,2227.65
2020-07-03,2226.4
2020-07-06,2264.29
2020-07-07,2243.17
2020-07-08,2252.64
2020-07-09,2240.73
2020-07-10,2259.6
2020-07-13,2253.76
2020-07-14,2270.69
2020-07-15,2298.78
2020-07-16,2288.81
2020-07-17,2293.92
2020-07-20,2312.95
2020-07-21,2321.55
2020-07-22,2327.76
2020-07-23,2308.12
2020-07-24,2291.58
2020-07-27,2311.62
2020-07-28,2299.91
2020-07-29,2319.71
2020-07-30,2304.01
2020-07-31,2304.98
2020-08-03,2324.08
2020-08-04,2336.82
2020-08-05,2355.94
2020-08-06,2359.89
2020-08-07,2355.97
2020-08-10,2360.87
2020-08-11,2359.47
2020-08-12,2391.8
2020-08-13,2390.08
2020-08-14,2384.2
2020-08-17,2393.97
2020-08-18,2399.37
2020-08-19,2394.47
2020-08-20,2389.15
2020-08-21,2392.11
2020-08-24,2417.05
2020-08-25,2422.95
2020-08-26,2446.05
2020-08-27,2442.79
2020-08-28,2456.86
2020-08-31,2455.51
2020-09-01,2467.25
2020-09-02,2494.1
2020-09-03,2425.78
2020-09-04,2399.6
2020-09-07,2408.05
2020-09-08,2354.41
2020-09-09,2393.75
2020-09-10,2367.8
2020-09-11,2368.14
2020-09-14,2396.37
2020-09-15,2407.97
2020-09-16,2403.5
2020-09-17,2383.54
2020-09-18,2367.99
2020-09-21,2329.49
2020-09-22,2343.39
2020-09-23,2305.57
2020-09-24,2300.3
2020-09-25,2326.85
2020-09-28,2366.41
2020-09-29,2359.63
2020-09-30,2367.27
2020-10-01,2380.02
2020-10-02,2362.41
2020-10-05,2403.5
2020-10-06,2382.57
2020-10-07,2409.4
2020-10-08,2427.36
2020-10-09,2447.76
2020-10-12,2477.92
2020-10-13,2464.18
2020-10-14,2453.61
2020-10-15,2435.93
2020-10-16,2440.14
2020-10-19,2417.93
2020-10-20,2422.71
2020-10-21,2417.83
2020-10-22,2421
2020-10-23,2430.54
2020-10-26,2390.08
2020-10-27,2381.65
2020-10-28,2306.65
2020-10-29,2318.44
2020-10-30,2292.93
2020-11-02,2322.14
2020-11-03,2369.27
2020-11-04,2416.61
2020-11-05,2466.58
2020-11-06,2470.05
2020-11-09,2502.06
2020-11-10,2507.1
2020-11-11,2528.25
2020-11-12,2509.24
2020-11-13,2529.29
2020-11-16,2561.5
2020-11-17,2558.43
2020-11-18,2543.36
2020-11-19,2546.31
2020-11-20,2540.02
2020-11-23,2546.9
2020-11-24,2587.19
2020-11-25,2589.67
2020-11-26,2590.15
2020-11-27,2601.45
2020-11-30,2583.14
2020-12-01,2609.01
2020-12-02,2613.91
2020-12-03,2621.28
2020-12-04,2639.66
2020-12-07,2635.88
2020-12-08,2642.05
2020-12-09,2627.53
2020-12-10,2628.59
2020-12-11,2621.89
2020-12-14,2619.43
2020-12-15,2643.74
2020-12-16,2654.79
2020-12-17,2674.87
2020-12-18,2666.3
2020-12-21,2644.97
2020-12-22,2643.07
2020-12-23,2651.41
2020-12-24,2659.04
2020-12-25,2659.27
2020-12-28,2676.8
2020-12-29,2682.19
2020-12-30,2686.06
2020-12-31,2690.04
2021-01-01,2690.04
2021-01-04,2670.04
2021-01-05,2684.18
2021-01-06,2699.51
2021-01-07,2734.19
2021-01-08,2753.31
2021-01-11,2730.05
2021-01-12,2734.4
2021-01-13,2739.87
2021-01-14,2738.09
2021-01-15,2714.81
2021-01-18,2713.49
2021-01-19,2732.48
2021-01-20,2761.48
2021-01-21,2765.57
2021-01-22,2755.66
2021-01-25,2756.87
2021-01-26,2754.12
2021-01-27,2694.42
2021-01-28,2710.6
2021-01-29,2661.69
2021-02-01,2697.88
2021-02-02,2731.95
2021-02-03,2737.93
2021-02-04,2757.66
2021-02-05,2773.45
2021-02-08,2795.89
2021-02-09,2798.55
2021-02-10,2800.68
2021-02-11,2807.16
2021-02-12,2818.85
2021-02-15,2829.67
2021-02-16,2828.15
2021-02-17,2815.98
2021-02-18,2802.92
2021-02-19,2806.47
2021-02-22,2788.11
2021-02-23,2789.21
2021-02-24,2802.4
2021-02-25,2760.26
2021-02-26,2726.91
2021-03-01,2783.7
2021-03-02,2768.25
2021-03-03,2741.68
2021-03-04,2706.48
2021-03-05,2728.56
2021-03-08,2722.64
2021-03-09,2761.82
2021-03-10,2775.34
2021-03-11,2806.07
2021-03-12,2807.21
2021-03-15,2821.85
2021-03-16,2823.69
2021-03-17,2826.79
2021-03-18,2802.27
2021-03-19,2796.14
2021-03-22,2809.65
2021-03-23,2788.01
2021-03-24,2767.26
2021-03-25,2775.06
2021-03-26,2814.86
2021-03-29,2811.53
2021-03-30,2805.1
2021-03-31,2811.7
2021-04-01,2840.19
2021-04-02,2841.89
2021-04-05,2872.97
2021-04-06,2876.23
2021-04-07,2881.15
2021-04-08,2895.61
2021-04-09,2910.1
2021-04-12,2907.25
2021-04-13,2918.19
2021-04-14,2913.53
2021-04-15,2941.75
2021-04-16,2953.35
2021-04-19,2944.05
2021-04-20,2915.78
2021-04-21,2932.98
2021-04-22,2923.91
2021-04-23,2946.11
2021-04-26,2956.13
2021-04-27,2952.01
2021-04-28,2951.88
2021-04-29,2963.31
2021-04-30,2938.76
2021-05-03,2948.67
2021-05-04,2922.5
2021-05-05,2932.85
2021-05-06,2952.03
2021-05-07,2979.41
2021-05-10,2961.57
2021-05-11,2928.33
2021-05-12,2876.79
2021-05-13,2892.48
2021-05-14,2938.63
2021-05-17,2934.18
2021-05-18,2928.68
2021-05-19,2910.94
2021-05-20,2942.21
2021-05-21,2943.13
2021-05-24,2966.44
2021-05-25,2965.51
2021-05-26,2969.51
2021-05-27,2970.64
2021-05-28,2979.3
2021-05-31,2975.7
2021-06-01,2982.02
2021-06-02,2985.97
2021-06-03,2972.87
2021-06-04,2997.36
2021-06-07,3000.97
2021-06-08,3001.83
2021-06-09,2996.64
2021-06-10,3007.46
2021-06-11,3012.67
2021-06-14,3019.88
2021-06-15,3017.27
2021-06-16,3008.48
2021-06-17,2996.51
2021-06-18,2954.19
2021-06-21,2982.11
2021-06-22,3001.14
2021-06-23,2998
2021-06-24,3013.36
2021-06-25,3024.94
2021-06-28,3025.22
2021-06-29,3024.44
2021-06-30,3017.23
2021-07-01,3028.2
2021-07-02,3046.09
2021-07-05,3049.84
2021-07-06,3042.63
2021-07-07,3049.66
2021-07-08,3022.24
2021-07-09,3053.12
2021-07-12,3068.27
2021-07-13,3059.28
2021-07-14,3058.59
2021-07-15,3043.52
2021-07-16,3024.66
2021-07-19,2975.55
2021-07-20,3005.86
2021-07-21,3036.72
2021-07-22,3046.6
2021-07-23,3072.38
2021-07-26,3080.41
2021-07-27,3068.87
2021-07-28,3069.49
2021-07-29,3089.82
2021-07-30,3069.25
2021-08-02,3077.11
2021-08-03,3092.51
2021-08-04,3085.83
2021-08-05,3102.23
2021-08-06,3098.06
2021-08-09,3097.06
2021-08-10,3099.49
2021-08-11,3109.97
2021-08-12,3115.74
2021-08-13,3125.12
2021-08-16,3121.99
2021-08-17,3100.12
2021-08-18,3078.01
2021-08-19,3063.22
2021-08-20,3080.02
2021-08-23,3112.57
2021-08-24,3122
2021-08-25,3125.83
2021-08-26,3110.27
2021-08-27,3133.67
2021-08-30,3146.63
2021-08-31,3141.35
2021-09-01,3151.66
2021-09-02,3161.46
2021-09-03,3163.99
2021-09-06,3169.64
2021-09-07,3158.94
2021-09-08,3146.96
2021-09-09,3136.04
2021-09-10,3122.07
2021-09-13,3126.1
2021-09-14,3116.08
2021-09-15,3127.71
2021-09-16,3122.57
2021-09-17,3096.62
2021-09-20,3046.2
2021-09-21,3049.68
2021-09-22,3074.35
2021-09-23,3106.42
2021-09-24,3103.53
2021-09-27,3095.56
2021-09-28,3032.7
2021-09-29,3028.75
2021-09-30,3006.6
2021-10-01,3022.83
2021-10-04,2992.89
2021-10-05,3016.19
2021-10-06,3015.95
2021-10-07,3046.57
2021-10-08,3043.74
2021-10-11,3031.57
2021-10-12,3024.72
2021-10-13,3039.01
2021-10-14,3084.59
2021-10-15,3109.47
