Date,MXKR000V Index,,,,,,
2018-08-30,512.76,,,,,,
2018-08-31,516.15,,,,,,
2018-09-03,512.18,,,,,,
2018-09-04,512.52,,,,,,
2018-09-05,506.62,,,,,,
2018-09-06,506.66,,,,,,
2018-09-07,505.63,,,,,,
2018-09-10,507.18,,,,,,
2018-09-11,503.62,,,,,,
2018-09-12,503.45,,,,,,
2018-09-13,503.23,,,,,,
2018-09-14,509.9,,,,,,
2018-09-17,505.13,,,,,,
2018-09-18,506.25,,,,,,
2018-09-19,507.47,,,,,,
2018-09-20,513.39,,,,,,
2018-09-21,519.06,,,,,,
2018-09-24,519.06,,,,,,
2018-09-25,519.06,,,,,,
2018-09-26,519.06,,,,,,
2018-09-27,523.88,,,,,,
2018-09-28,522.7,,,,,,
2018-10-01,522.97,,,,,,
2018-10-02,518.36,,,,,,
2018-10-03,518.36,,,,,,
2018-10-04,511.5,,,,,,
2018-10-05,510.91,,,,,,
2018-10-08,506.5,,,,,,
2018-10-09,506.5,,,,,,
2018-10-10,504.6,,,,,,
2018-10-11,481.78,,,,,,
2018-10-12,486.66,,,,,,
2018-10-15,485.1,,,,,,
2018-10-16,484.99,,,,,,
2018-10-17,491.77,,,,,,
2018-10-18,487.21,,,,,,
2018-10-19,486.63,,,,,,
2018-10-22,489.39,,,,,,
2018-10-23,478.55,,,,,,
2018-10-24,480.49,,,,,,
2018-10-25,471.17,,,,,,
2018-10-26,466.94,,,,,,
2018-10-29,465.75,,,,,,
2018-10-30,464.5,,,,,,
2018-10-31,468.91,,,,,,
2018-11-01,463.76,,,,,,
2018-11-02,477.79,,,,,,
2018-11-05,472.26,,,,,,
2018-11-06,476.2,,,,,,
2018-11-07,475.62,,,,,,
2018-11-08,477.23,,,,,,
2018-11-09,478.04,,,,,,
2018-11-12,478.74,,,,,,
2018-11-13,476.41,,,,,,
2018-11-14,473.27,,,,,,
2018-11-15,475.6,,,,,,
2018-11-16,476.65,,,,,,
2018-11-19,476.03,,,,,,
2018-11-20,471.72,,,,,,
2018-11-21,468.4,,,,,,
2018-11-22,465.93,,,,,,
2018-11-23,462.8,,,,,,
2018-11-26,465.06,,,,,,
2018-11-27,470.89,,,,,,
2018-11-28,470.98,,,,,,
2018-11-29,472.6,,,,,,
2018-11-30,468.75,,,,,,
2018-12-03,477.46,,,,,,
2018-12-04,473.45,,,,,,
2018-12-05,470.19,,,,,,
2018-12-06,465.21,,,,,,
2018-12-07,466.01,,,,,,
2018-12-10,459.86,,,,,,
2018-12-11,459.34,,,,,,
2018-12-12,466.79,,,,,,
2018-12-13,470.33,,,,,,
2018-12-14,466.34,,,,,,
2018-12-17,467.47,,,,,,
2018-12-18,466.49,,,,,,
2018-12-19,468.93,,,,,,
2018-12-20,465.37,,,,,,
2018-12-21,465.51,,,,,,
2018-12-24,465.02,,,,,,
2018-12-25,465.02,,,,,,
2018-12-26,458.3,,,,,,
2018-12-27,452.58,,,,,,
2018-12-28,455.68,,,,,,
2018-12-31,455.68,,,,,,
2019-01-01,455.68,,,,,,
2019-01-02,447.88,,,,,,
2019-01-03,445.98,,,,,,
2019-01-04,448.55,,,,,,
2019-01-07,455.15,,,,,,
2019-01-08,450.43,,,,,,
2019-01-09,461.39,,,,,,
2019-01-10,460.65,,,,,,
2019-01-11,462.98,,,,,,
2019-01-14,459.43,,,,,,
2019-01-15,470.04,,,,,,
2019-01-16,474.47,,,,,,
2019-01-17,478.62,,,,,,
2019-01-18,480.73,,,,,,
2019-01-21,480.58,,,,,,
2019-01-22,478.5,,,,,,
2019-01-23,479.88,,,,,,
2019-01-24,485.18,,,,,,
2019-01-25,491.36,,,,,,
2019-01-28,491.26,,,,,,
2019-01-29,493.19,,,,,,
2019-01-30,499.35,,,,,,
2019-01-31,498.94,,,,,,
2019-02-01,498.53,,,,,,
2019-02-04,498.53,,,,,,
2019-02-05,498.53,,,,,,
2019-02-06,498.53,,,,,,
2019-02-07,498.08,,,,,,
2019-02-08,490.45,,,,,,
2019-02-11,491.26,,,,,,
2019-02-12,495.02,,,,,,
2019-02-13,496.61,,,,,,
2019-02-14,501.76,,,,,,
2019-02-15,493.44,,,,,,
2019-02-18,495.5,,,,,,
2019-02-19,493.74,,,,,,
2019-02-20,499.29,,,,,,
2019-02-21,500.41,,,,,,
2019-02-22,500.71,,,,,,
2019-02-25,501.44,,,,,,
2019-02-26,498.56,,,,,,
2019-02-27,501.16,,,,,,
2019-02-28,493.64,,,,,,
2019-03-01,493.64,,,,,,
2019-03-04,488.68,,,,,,
2019-03-05,485.45,,,,,,
2019-03-06,486.32,,,,,,
2019-03-07,484.53,,,,,,
2019-03-08,476.59,,,,,,
2019-03-11,477.87,,,,,,
2019-03-12,483.33,,,,,,
2019-03-13,480.32,,,,,,
2019-03-14,480.7,,,,,,
2019-03-15,487.41,,,,,,
2019-03-18,488.7,,,,,,
2019-03-19,488.54,,,,,,
2019-03-20,488.56,,,,,,
2019-03-21,490.57,,,,,,
2019-03-22,491.74,,,,,,
2019-03-25,480.89,,,,,,
2019-03-26,480.63,,,,,,
2019-03-27,480.88,,,,,,
2019-03-28,477.17,,,,,,
2019-03-29,478.41,,,,,,
2019-04-01,486.56,,,,,,
2019-04-02,489.62,,,,,,
2019-04-03,496.77,,,,,,
2019-04-04,497.92,,,,,,
2019-04-05,499.87,,,,,,
2019-04-08,500.31,,,,,,
2019-04-09,499.66,,,,,,
2019-04-10,500.83,,,,,,
2019-04-11,499.36,,,,,,
2019-04-12,500.35,,,,,,
2019-04-15,501.95,,,,,,
2019-04-16,504.22,,,,,,
2019-04-17,504.02,,,,,,
2019-04-18,498.07,,,,,,
2019-04-19,495.05,,,,,,
2019-04-22,494.53,,,,,,
2019-04-23,496.32,,,,,,
2019-04-24,493.59,,,,,,
2019-04-25,492.2,,,,,,
2019-04-26,489.22,,,,,,
2019-04-29,498.86,,,,,,
2019-04-30,495.7,,,,,,
2019-05-01,495.7,,,,,,
2019-05-02,498.02,,,,,,
2019-05-03,492.85,,,,,,
2019-05-06,492.85,,,,,,
2019-05-07,489.87,,,,,,
2019-05-08,486.91,,,,,,
2019-05-09,472.23,,,,,,
2019-05-10,473.74,,,,,,
2019-05-13,468.4,,,,,,
2019-05-14,467,,,,,,
2019-05-15,469.47,,,,,,
2019-05-16,463.5,,,,,,
2019-05-17,460.97,,,,,,
2019-05-20,465.06,,,,,,
2019-05-21,468.49,,,,,,
2019-05-22,468.86,,,,,,
2019-05-23,469.55,,,,,,
2019-05-24,467.16,,,,,,
2019-05-27,468.74,,,,,,
2019-05-28,468.99,,,,,,
2019-05-29,462.17,,,,,,
2019-05-30,467.61,,,,,,
2019-05-31,466.52,,,,,,
2019-06-03,474.86,,,,,,
2019-06-04,474.24,,,,,,
2019-06-05,474.57,,,,,,
2019-06-06,474.57,,,,,,
2019-06-07,474.42,,,,,,
2019-06-10,480.69,,,,,,
2019-06-11,482.72,,,,,,
2019-06-12,481.87,,,,,,
2019-06-13,477.7,,,,,,
2019-06-14,477.22,,,,,,
2019-06-17,475.39,,,,,,
2019-06-18,479.13,,,,,,
2019-06-19,484.46,,,,,,
2019-06-20,484.78,,,,,,
2019-06-21,484.47,,,,,,
2019-06-24,485.88,,,,,,
2019-06-25,485.49,,,,,,
2019-06-26,486.16,,,,,,
2019-06-27,488.7,,,,,,
2019-06-28,488.38,,,,,,
2019-07-01,489.18,,,,,,
2019-07-02,486.32,,,,,,
2019-07-03,479.12,,,,,,
2019-07-04,484.09,,,,,,
2019-07-05,482.85,,,,,,
2019-07-08,473.59,,,,,,
2019-07-09,472.45,,,,,,
2019-07-10,473.58,,,,,,
2019-07-11,477.56,,,,,,
2019-07-12,479.36,,,,,,
2019-07-15,478.77,,,,,,
2019-07-16,479.54,,,,,,
2019-07-17,477.06,,,,,,
2019-07-18,473.82,,,,,,
2019-07-19,480.45,,,,,,
2019-07-22,479.67,,,,,,
2019-07-23,483.67,,,,,,
2019-07-24,478.95,,,,,,
2019-07-25,478.17,,,,,,
2019-07-26,475.58,,,,,,
2019-07-29,469.24,,,,,,
2019-07-30,469.64,,,,,,
2019-07-31,464.58,,,,,,
2019-08-01,462.12,,,,,,
2019-08-02,456.04,,,,,,
2019-08-05,449.28,,,,,,
2019-08-06,443.51,,,,,,
2019-08-07,440.12,,,,,,
2019-08-08,439.77,,,,,,
2019-08-09,443.26,,,,,,
2019-08-12,442.58,,,,,,
2019-08-13,437.27,,,,,,
2019-08-14,439.62,,,,,,
2019-08-15,439.62,,,,,,
2019-08-16,438.48,,,,,,
2019-08-19,442.28,,,,,,
2019-08-20,445.71,,,,,,
2019-08-21,446.39,,,,,,
2019-08-22,443.78,,,,,,
2019-08-23,443.02,,,,,,
2019-08-26,437.89,,,,,,
2019-08-27,438.99,,,,,,
2019-08-28,442.65,,,,,,
2019-08-29,440.3,,,,,,
2019-08-30,448.84,,,,,,
2019-09-02,448.45,,,,,,
2019-09-03,445.08,,,,,,
2019-09-04,449.39,,,,,,
2019-09-05,454.2,,,,,,
2019-09-06,456.77,,,,,,
2019-09-09,460.04,,,,,,
2019-09-10,464.79,,,,,,
2019-09-11,469,,,,,,
2019-09-12,469,,,,,,
2019-09-13,469,,,,,,
2019-09-16,473.36,,,,,,
2019-09-17,472.02,,,,,,
2019-09-18,473.79,,,,,,
2019-09-19,475.01,,,,,,
2019-09-20,478.7,,,,,,
2019-09-23,479.31,,,,,,
2019-09-24,480.94,,,,,,
2019-09-25,476.29,,,,,,
2019-09-26,475.85,,,,,,
2019-09-27,468.54,,,,,,
2019-09-30,472.64,,,,,,
2019-10-01,472.68,,,,,,
2019-10-02,462.96,,,,,,
2019-10-03,462.96,,,,,,
2019-10-04,460.53,,,,,,
2019-10-07,461.02,,,,,,
2019-10-08,465.86,,,,,,
2019-10-09,465.86,,,,,,
2019-10-10,460.66,,,,,,
2019-10-11,466.63,,,,,,
2019-10-14,472.01,,,,,,
2019-10-15,472.26,,,,,,
2019-10-16,475.18,,,,,,
2019-10-17,474.06,,,,,,
2019-10-18,470.44,,,,,,
2019-10-21,471.76,,,,,,
2019-10-22,477.74,,,,,,
2019-10-23,475.15,,,,,,
2019-10-24,476.29,,,,,,
2019-10-25,474.2,,,,,,
2019-10-28,473.3,,,,,,
2019-10-29,473.48,,,,,,
2019-10-30,469.18,,,,,,
2019-10-31,468.01,,,,,,
2019-11-01,473.12,,,,,,
2019-11-04,480.56,,,,,,
2019-11-05,485.37,,,,,,
2019-11-06,485.25,,,,,,
2019-11-07,485.92,,,,,,
2019-11-08,485.13,,,,,,
2019-11-11,482.67,,,,,,
2019-11-12,487.18,,,,,,
2019-11-13,483.17,,,,,,
2019-11-14,485.15,,,,,,
2019-11-15,491.72,,,,,,
2019-11-18,491.29,,,,,,
2019-11-19,491.09,,,,,,
2019-11-20,486.36,,,,,,
2019-11-21,479.53,,,,,,
2019-11-22,481.77,,,,,,
2019-11-25,485.8,,,,,,
2019-11-26,484.78,,,,,,
2019-11-27,486.28,,,,,,
2019-11-28,484.16,,,,,,
2019-11-29,475.97,,,,,,
2019-12-02,477.72,,,,,,
2019-12-03,475.92,,,,,,
2019-12-04,473,,,,,,
2019-12-05,471.73,,,,,,
2019-12-06,475.99,,,,,,
2019-12-09,480.08,,,,,,
2019-12-10,482.7,,,,,,
2019-12-11,483.85,,,,,,
2019-12-12,492.88,,,,,,
2019-12-13,501.93,,,,,,
2019-12-16,499.38,,,,,,
2019-12-17,505.87,,,,,,
2019-12-18,507.79,,,,,,
2019-12-19,506.72,,,,,,
2019-12-20,506.58,,,,,,
2019-12-23,505.99,,,,,,
2019-12-24,502.86,,,,,,
2019-12-25,502.86,,,,,,
2019-12-26,505.24,,,,,,
2019-12-27,501.95,,,,,,
2019-12-30,498.67,,,,,,
2019-12-31,498.67,,,,,,
2020-01-01,498.67,,,,,,
2020-01-02,491.24,,,,,,
2020-01-03,492,,,,,,
2020-01-06,487.37,,,,,,
2020-01-07,491.08,,,,,,
2020-01-08,485.22,,,,,,
2020-01-09,492.3,,,,,,
2020-01-10,494.89,,,,,,
2020-01-13,498.61,,,,,,
2020-01-14,502.6,,,,,,
2020-01-15,499.94,,,,,,
2020-01-16,504.89,,,,,,
2020-01-17,506.17,,,,,,
2020-01-20,511.39,,,,,,
2020-01-21,505.74,,,,,,
2020-01-22,510.79,,,,,,
2020-01-23,506.41,,,,,,
2020-01-24,506.41,,,,,,
2020-01-27,506.41,,,,,,
2020-01-28,489.85,,,,,,
2020-01-29,490.72,,,,,,
2020-01-30,482.69,,,,,,
2020-01-31,476.55,,,,,,
2020-02-03,475.07,,,,,,
2020-02-04,482.67,,,,,,
2020-02-05,486.59,,,,,,
2020-02-06,501.17,,,,,,
2020-02-07,496.67,,,,,,
2020-02-10,492.69,,,,,,
2020-02-11,497.07,,,,,,
2020-02-12,501.42,,,,,,
2020-02-13,498.68,,,,,,
2020-02-14,500.12,,,,,,
2020-02-17,498.73,,,,,,
2020-02-18,490.75,,,,,,
2020-02-19,489.92,,,,,,
2020-02-20,486.21,,,,,,
2020-02-21,478.8,,,,,,
2020-02-24,460.04,,,,,,
2020-02-25,465.01,,,,,,
2020-02-26,459.11,,,,,,
2020-02-27,456.12,,,,,,
2020-02-28,441.61,,,,,,
2020-03-02,441.17,,,,,,
2020-03-03,442.62,,,,,,
2020-03-04,451.92,,,,,,
2020-03-05,456.65,,,,,,
2020-03-06,444.93,,,,,,
2020-03-09,424.28,,,,,,
2020-03-10,424.05,,,,,,
2020-03-11,415,,,,,,
2020-03-12,398.64,,,,,,
2020-03-13,384.8,,,,,,
2020-03-16,371.86,,,,,,
2020-03-17,357.68,,,,,,
2020-03-18,340.57,,,,,,
2020-03-19,311.4,,,,,,
2020-03-20,333.99,,,,,,
2020-03-23,312.37,,,,,,
2020-03-24,339.87,,,,,,
2020-03-25,367.69,,,,,,
2020-03-26,363.83,,,,,,
2020-03-27,372.38,,,,,,
2020-03-30,368.11,,,,,,
2020-03-31,372.66,,,,,,
2020-04-01,357.26,,,,,,
2020-04-02,365,,,,,,
2020-04-03,364.84,,,,,,
2020-04-06,378.44,,,,,,
2020-04-07,385.15,,,,,,
2020-04-08,380.45,,,,,,
2020-04-09,388.27,,,,,,
2020-04-10,395.99,,,,,,
2020-04-13,388.7,,,,,,
2020-04-14,395.32,,,,,,
2020-04-15,395.32,,,,,,
2020-04-16,392.54,,,,,,
2020-04-17,404.07,,,,,,
2020-04-20,399.09,,,,,,
2020-04-21,393.06,,,,,,
2020-04-22,394.43,,,,,,
2020-04-23,396.65,,,,,,
2020-04-24,390.64,,,,,,
2020-04-27,401.31,,,,,,
2020-04-28,403.87,,,,,,
2020-04-29,407.54,,,,,,
2020-04-30,407.54,,,,,,
2020-05-01,407.54,,,,,,
2020-05-04,394.68,,,,,,
2020-05-05,394.68,,,,,,
2020-05-06,400.38,,,,,,
2020-05-07,397.81,,,,,,
2020-05-08,400.29,,,,,,
2020-05-11,395.75,,,,,,
2020-05-12,389.66,,,,,,
2020-05-13,393.58,,,,,,
2020-05-14,388.75,,,,,,
2020-05-15,390.45,,,,,,
2020-05-18,393.84,,,,,,
2020-05-19,408.36,,,,,,
2020-05-20,407.18,,,,,,
2020-05-21,408.26,,,,,,
2020-05-22,400.4,,,,,,
2020-05-25,404.73,,,,,,
2020-05-26,412.86,,,,,,
2020-05-27,416.35,,,,,,
2020-05-28,416.6,,,,,,
2020-05-29,418.08,,,,,,
2020-06-01,425.82,,,,,,
2020-06-02,434.43,,,,,,
2020-06-03,455.63,,,,,,
2020-06-04,452.41,,,,,,
2020-06-05,459.38,,,,,,
2020-06-08,459.57,,,,,,
2020-06-09,458.44,,,,,,
2020-06-10,455.96,,,,,,
2020-06-11,447.22,,,,,,
2020-06-12,433.65,,,,,,
2020-06-15,413.97,,,,,,
2020-06-16,435.68,,,,,,
2020-06-17,434.72,,,,,,
2020-06-18,433.04,,,,,,
2020-06-19,434.52,,,,,,
2020-06-22,428.18,,,,,,
2020-06-23,426.57,,,,,,
2020-06-24,434.18,,,,,,
2020-06-25,422.88,,,,,,
2020-06-26,429.48,,,,,,
2020-06-29,420.59,,,,,,
2020-06-30,423.22,,,,,,
2020-07-01,424.76,,,,,,
2020-07-02,427.46,,,,,,
2020-07-03,429.42,,,,,,
2020-07-06,436.68,,,,,,
2020-07-07,430.38,,,,,,
2020-07-08,427.61,,,,,,
2020-07-09,425.99,,,,,,
2020-07-10,420.32,,,,,,
2020-07-13,429.4,,,,,,
2020-07-14,430.14,,,,,,
2020-07-15,436.41,,,,,,
2020-07-16,435.82,,,,,,
2020-07-17,439.03,,,,,,
2020-07-20,440.93,,,,,,
2020-07-21,445.23,,,,,,
2020-07-22,442.33,,,,,,
2020-07-23,439.28,,,,,,
2020-07-24,437.4,,,,,,
2020-07-27,441.16,,,,,,
2020-07-28,450.22,,,,,,
2020-07-29,454.17,,,,,,
2020-07-30,455.84,,,,,,
2020-07-31,448.13,,,,,,
2020-08-03,443.6,,,,,,
2020-08-04,450.43,,,,,,
2020-08-05,452.98,,,,,,
2020-08-06,462.71,,,,,,
2020-08-07,462.36,,,,,,
2020-08-10,474.65,,,,,,
2020-08-11,482.9,,,,,,
2020-08-12,485.74,,,,,,
2020-08-13,487.59,,,,,,
2020-08-14,481.81,,,,,,
2020-08-17,481.81,,,,,,
2020-08-18,467.84,,,,,,
2020-08-19,468.6,,,,,,
2020-08-20,448.56,,,,,,
2020-08-21,454.86,,,,,,
2020-08-24,458.22,,,,,,
2020-08-25,467.12,,,,,,
2020-08-26,465.74,,,,,,
2020-08-27,458.45,,,,,,
2020-08-28,462.56,,,,,,
2020-08-31,454.87,,,,,,
2020-09-01,459.94,,,,,,
2020-09-02,460.38,,,,,,
2020-09-03,466,,,,,,
2020-09-04,460.17,,,,,,
2020-09-07,465.36,,,,,,
2020-09-08,469.97,,,,,,
2020-09-09,465.75,,,,,,
2020-09-10,470.08,,,,,,
2020-09-11,471.74,,,,,,
2020-09-14,481.6,,,,,,
2020-09-15,482.98,,,,,,
2020-09-16,484.1,,,,,,
2020-09-17,480.91,,,,,,
2020-09-18,479.35,,,,,,
2020-09-21,479.81,,,,,,
2020-09-22,469,,,,,,
2020-09-23,469.06,,,,,,
2020-09-24,460.03,,,,,,
2020-09-25,460.74,,,,,,
2020-09-28,465.47,,,,,,
2020-09-29,469.45,,,,,,
2020-09-30,469.45,,,,,,
2020-10-01,469.45,,,,,,
2020-10-02,469.45,,,,,,
2020-10-05,478.25,,,,,,
2020-10-06,477.32,,,,,,
2020-10-07,482,,,,,,
2020-10-08,482.64,,,,,,
2020-10-09,482.64,,,,,,
2020-10-12,485.92,,,,,,
2020-10-13,488.44,,,,,,
2020-10-14,483.53,,,,,,
2020-10-15,481.7,,,,,,
2020-10-16,477.52,,,,,,
2020-10-19,480.39,,,,,,
2020-10-20,483.49,,,,,,
2020-10-21,485.04,,,,,,
2020-10-22,484.79,,,,,,
2020-10-23,488.45,,,,,,
2020-10-26,488.78,,,,,,
2020-10-27,485.85,,,,,,
2020-10-28,486.67,,,,,,
2020-10-29,477.82,,,,,,
2020-10-30,464.84,,,,,,
2020-11-02,474.22,,,,,,
2020-11-03,481.75,,,,,,
2020-11-04,480.44,,,,,,
2020-11-05,491.9,,,,,,
2020-11-06,490.54,,,,,,
2020-11-09,496.91,,,,,,
2020-11-10,503.85,,,,,,
2020-11-11,515.34,,,,,,
2020-11-12,512.76,,,,,,
2020-11-13,515.49,,,,,,
2020-11-16,530.59,,,,,,
2020-11-17,530.33,,,,,,
2020-11-18,528.17,,,,,,
2020-11-19,526.69,,,,,,
2020-11-20,526.47,,,,,,
2020-11-23,540.12,,,,,,
2020-11-24,542.27,,,,,,
2020-11-25,539.66,,,,,,
2020-11-26,543.81,,,,,,
2020-11-27,543.28,,,,,,
2020-11-30,531.12,,,,,,
2020-12-01,540.84,,,,,,
2020-12-02,549.18,,,,,,
2020-12-03,555.4,,,,,,
2020-12-04,563.19,,,,,,
2020-12-07,565.61,,,,,,
2020-12-08,558.47,,,,,,
2020-12-09,569.48,,,,,,
2020-12-10,568.85,,,,,,
2020-12-11,576.27,,,,,,
2020-12-14,576.05,,,,,,
2020-12-15,573.95,,,,,,
2020-12-16,575.4,,,,,,
2020-12-17,572.56,,,,,,
2020-12-18,572.21,,,,,,
2020-12-21,572.83,,,,,,
2020-12-22,565.78,,,,,,
2020-12-23,576.45,,,,,,
2020-12-24,591.37,,,,,,
2020-12-25,591.37,,,,,,
2020-12-28,596.29,,,,,,
2020-12-29,589.84,,,,,,
2020-12-30,601.22,,,,,,
2020-12-31,601.22,,,,,,
2021-01-01,601.22,,,,,,
2021-01-04,615.61,,,,,,
2021-01-05,624.55,,,,,,
2021-01-06,617.56,,,,,,
2021-01-07,631.81,,,,,,
2021-01-08,665.45,,,,,,
2021-01-11,673.6,,,,,,
2021-01-12,668.28,,,,,,
2021-01-13,668.92,,,,,,
2021-01-14,669.4,,,,,,
2021-01-15,655.22,,,,,,
2021-01-18,638.92,,,,,,
2021-01-19,659.42,,,,,,
2021-01-20,663.61,,,,,,
2021-01-21,676.52,,,,,,
2021-01-22,664.84,,,,,,
2021-01-25,678.96,,,,,,
2021-01-26,661.67,,,,,,
2021-01-27,654.83,,,,,,
2021-01-28,640.89,,,,,,
2021-01-29,620.66,,,,,,
2021-02-01,637.72,,,,,,
2021-02-02,644.27,,,,,,
2021-02-03,650.86,,,,,,
2021-02-04,644.05,,,,,,
2021-02-05,650.36,,,,,,
2021-02-08,640.78,,,,,,
2021-02-09,640.37,,,,,,
2021-02-10,643.03,,,,,,
2021-02-11,643.03,,,,,,
2021-02-12,643.03,,,,,,
2021-02-15,650.89,,,,,,
2021-02-16,654.83,,,,,,
2021-02-17,646.77,,,,,,
2021-02-18,635.46,,,,,,
2021-02-19,640.12,,,,,,
2021-02-22,635.77,,,,,,
2021-02-23,635.54,,,,,,
2021-02-24,624.71,,,,,,
2021-02-25,643.7,,,,,,
2021-02-26,626.67,,,,,,
2021-03-01,626.67,,,,,,
2021-03-02,633.88,,,,,,
2021-03-03,641.47,,,,,,
2021-03-04,633.57,,,,,,
2021-03-05,631.93,,,,,,
2021-03-08,632.31,,,,,,
2021-03-09,632.41,,,,,,
2021-03-10,625.18,,,,,,
2021-03-11,632.97,,,,,,
2021-03-12,638.7,,,,,,
2021-03-15,637.47,,,,,,
2021-03-16,642.51,,,,,,
2021-03-17,637.65,,,,,,
2021-03-18,640.38,,,,,,
2021-03-19,634.88,,,,,,
2021-03-22,636.28,,,,,,
2021-03-23,631.93,,,,,,
2021-03-24,626.06,,,,,,
2021-03-25,629.89,,,,,,
2021-03-26,634.38,,,,,,
2021-03-29,635.22,,,,,,
2021-03-30,642.93,,,,,,
2021-03-31,639.98,,,,,,
2021-04-01,644.68,,,,,,
2021-04-02,654.21,,,,,,
2021-04-05,658.09,,,,,,
2021-04-06,658.48,,,,,,
2021-04-07,659.87,,,,,,
2021-04-08,658.84,,,,,,
2021-04-09,653.57,,,,,,
2021-04-12,654.38,,,,,,
2021-04-13,659.7,,,,,,
2021-04-14,662.92,,,,,,
2021-04-15,665.72,,,,,,
2021-04-16,664.6,,,,,,
2021-04-19,664.04,,,,,,
2021-04-20,668.57,,,,,,
2021-04-21,658.77,,,,,,
2021-04-22,660.85,,,,,,
2021-04-23,662.45,,,,,,
2021-04-26,669.78,,,,,,
2021-04-27,668.87,,,,,,
2021-04-28,664.84,,,,,,
2021-04-29,660.74,,,,,,
2021-04-30,656.54,,,,,,
2021-05-03,656.35,,,,,,
2021-05-04,661.54,,,,,,
2021-05-05,661.54,,,,,,
2021-05-06,669.25,,,,,,
2021-05-07,671.65,,,,,,
2021-05-10,681.78,,,,,,
2021-05-11,673.44,,,,,,
2021-05-12,663.73,,,,,,
2021-05-13,656.97,,,,,,
2021-05-14,662.65,,,,,,
2021-05-17,659.14,,,,,,
2021-05-18,665.17,,,,,,
2021-05-19,665.17,,,,,,
2021-05-20,658.37,,,,,,
2021-05-21,657.73,,,,,,
2021-05-24,657.67,,,,,,
2021-05-25,661.37,,,,,,
2021-05-26,659.94,,,,,,
2021-05-27,654.37,,,,,,
2021-05-28,661.01,,,,,,
2021-05-31,665.97,,,,,,
2021-06-01,668.65,,,,,,
2021-06-02,670.91,,,,,,
2021-06-03,676.5,,,,,,
2021-06-04,675.75,,,,,,
2021-06-07,677.88,,,,,,
2021-06-08,677.01,,,,,,
2021-06-09,670.64,,,,,,
2021-06-10,668.6,,,,,,
2021-06-11,671.42,,,,,,
2021-06-14,667.53,,,,,,
2021-06-15,668.67,,,,,,
2021-06-16,675.05,,,,,,
2021-06-17,670.69,,,,,,
2021-06-18,667.74,,,,,,
2021-06-21,660.12,,,,,,
2021-06-22,666.3,,,,,,
2021-06-23,665.4,,,,,,
2021-06-24,670.98,,,,,,
2021-06-25,677.35,,,,,,
2021-06-28,677.54,,,,,,
2021-06-29,670.34,,,,,,
2021-06-30,668.9,,,,,,
2021-07-01,663.94,,,,,,
2021-07-02,663.56,,,,,,
2021-07-05,663.65,,,,,,
2021-07-06,666.24,,,,,,
2021-07-07,660.38,,,,,,
2021-07-08,653.61,,,,,,
2021-07-09,646.5,,,,,,
2021-07-12,653.24,,,,,,
2021-07-13,657.05,,,,,,
2021-07-14,654.37,,,,,,
2021-07-15,660.31,,,,,,
2021-07-16,656.7,,,,,,
2021-07-19,649.34,,,,,,
2021-07-20,647.31,,,,,,
2021-07-21,646.5,,,,,,
2021-07-22,655.01,,,,,,
2021-07-23,653.67,,,,,,
2021-07-26,648.67,,,,,,
2021-07-27,649.05,,,,,,
2021-07-28,652.37,,,,,,
2021-07-29,651.87,,,,,,
2021-07-30,643.93,,,,,,
2021-08-02,647.74,,,,,,
2021-08-03,654.76,,,,,,
2021-08-04,663.4,,,,,,
2021-08-05,659.11,,,,,,
2021-08-06,656.85,,,,,,
2021-08-09,654.74,,,,,,
2021-08-10,648.49,,,,,,
2021-08-11,644.31,,,,,,
2021-08-12,639.55,,,,,,
2021-08-13,627.77,,,,,,
2021-08-16,627.77,,,,,,
2021-08-17,621.82,,,,,,
2021-08-18,623.25,,,,,,
2021-08-19,608.04,,,,,,
2021-08-20,601.88,,,,,,
2021-08-23,608.36,,,,,,
2021-08-24,624.55,,,,,,
2021-08-25,627.06,,,,,,
2021-08-26,623.51,,,,,,
2021-08-27,623.01,,,,,,
2021-08-30,624.38,,,,,,
2021-08-31,636.6,,,,,,
2021-09-01,637.84,,,,,,
2021-09-02,632.98,,,,,,
2021-09-03,638.31,,,,,,
2021-09-06,640.2,,,,,,
2021-09-07,636.06,,,,,,
2021-09-08,638.1,,,,,,
2021-09-09,630.14,,,,,,
