Date,USDKRW Curncy
2020-05-27,1234.35
2020-05-28,1239.55
2020-05-29,1238.35
2020-06-01,1225
2020-06-02,1225.4
2020-06-03,1216.9
2020-06-04,1218.9
2020-06-05,1207.2
2020-06-08,1204.9
2020-06-09,1197.75
2020-06-10,1191.3
2020-06-11,1196.8
2020-06-12,1203.9
2020-06-15,1216.15
2020-06-16,1207.15
2020-06-17,1214
2020-06-18,1208.2
2020-06-19,1209.65
2020-06-22,1215.85
2020-06-23,1208.8
2020-06-24,1199.5
2020-06-25,1204.7
2020-06-26,1200.7
2020-06-29,1198.7
2020-06-30,1202.9
2020-07-01,1203.35
2020-07-02,1199.95
2020-07-03,1198.65
2020-07-06,1195.75
2020-07-07,1195.75
2020-07-08,1195.45
2020-07-09,1195.7
2020-07-10,1204.45
2020-07-13,1200.65
2020-07-14,1205.75
2020-07-15,1200.55
2020-07-16,1205.5
2020-07-17,1205.05
2020-07-20,1203.3
2020-07-21,1197.75
2020-07-22,1195.1
2020-07-23,1197.4
2020-07-24,1201.45
2020-07-27,1196.15
2020-07-28,1197.05
2020-07-29,1193.1
2020-07-30,1194.4
2020-07-31,1191.15
2020-08-03,1193.35
2020-08-04,1194.05
2020-08-05,1188.75
2020-08-06,1183.6
2020-08-07,1184.75
2020-08-10,1185.7
2020-08-11,1185.65
2020-08-12,1185.15
2020-08-13,1183.3
2020-08-14,1184.6
2020-08-18,1183.7
2020-08-19,1181.35
2020-08-20,1187
2020-08-21,1186.3
2020-08-24,1189.15
2020-08-25,1185.1
2020-08-26,1186.85
2020-08-27,1185
2020-08-28,1184.4
2020-08-31,1187.85
2020-09-01,1183.1
2020-09-02,1185.55
2020-09-03,1188.25
2020-09-04,1189.65
2020-09-07,1188.25
2020-09-08,1186.45
2020-09-09,1189.1
2020-09-10,1184.9
2020-09-11,1186.9
2020-09-14,1183.6
2020-09-15,1178.95
2020-09-16,1176.05
2020-09-17,1174.4
2020-09-18,1160.45
2020-09-21,1158
2020-09-22,1165.05
2020-09-23,1164.35
2020-09-24,1172.75
2020-09-25,1172.5
2020-09-28,1173.5
2020-09-29,1169.6
2020-10-05,1163.4
2020-10-06,1161.05
2020-10-07,1158.3
2020-10-08,1153.4
2020-10-12,1147
2020-10-13,1147.1
2020-10-14,1146.9
2020-10-15,1143.25
2020-10-16,1147.4
2020-10-19,1142
2020-10-20,1139.35
2020-10-21,1131.65
2020-10-22,1132.9
2020-10-23,1132.85
2020-10-26,1127.85
2020-10-27,1125.45
2020-10-28,1130.6
2020-10-29,1131.45
2020-10-30,1135.15
2020-11-02,1133.7
2020-11-03,1134.15
2020-11-04,1137.65
2020-11-05,1128.3
2020-11-06,1120.5
2020-11-09,1113.3
2020-11-10,1115.1
2020-11-11,1109.95
2020-11-12,1114.9
2020-11-13,1115.65
2020-11-16,1109
2020-11-17,1106.55
2020-11-18,1103.9
2020-11-19,1115.25
2020-11-20,1114.15
2020-11-23,1110.4
2020-11-24,1112
2020-11-25,1108.6
2020-11-26,1104.1
2020-11-27,1103.4
2020-11-30,1106.4
2020-12-01,1106.15
2020-12-02,1100.6
2020-12-03,1096.9
2020-12-04,1082.05
2020-12-07,1081.9
2020-12-08,1085.4
2020-12-09,1084.4
2020-12-10,1087.4
2020-12-11,1090.1
2020-12-14,1091.6
2020-12-15,1093.2
2020-12-16,1093.95
2020-12-17,1093.2
2020-12-18,1099.55
2020-12-21,1102.9
2020-12-22,1107.5
2020-12-23,1107.6
2020-12-24,1102.9
2020-12-28,1096.65
2020-12-29,1092.15
2020-12-30,1086.35
2021-01-04,1081.9
2021-01-05,1087.6
2021-01-06,1085.7
2021-01-07,1087
2021-01-08,1089.7
2021-01-11,1097.2
2021-01-12,1099.95
2021-01-13,1095.25
2021-01-14,1098.05
2021-01-15,1099.45
2021-01-18,1103.95
2021-01-19,1102.9
2021-01-20,1100.2
2021-01-21,1098.25
2021-01-22,1103.15
2021-01-25,1100.8
2021-01-26,1106.45
2021-01-27,1104.4
2021-01-28,1119.65
2021-01-29,1118.75
2021-02-01,1116.2
2021-02-02,1117.45
2021-02-03,1114.9
2021-02-04,1118.55
2021-02-05,1123.8
2021-02-08,1119.65
2021-02-09,1116.55
2021-02-10,1106.85
2021-02-15,1101.5
2021-02-16,1100.05
2021-02-17,1107.6
2021-02-18,1107.65
2021-02-19,1105.85
2021-02-22,1110.2
2021-02-23,1110.5
2021-02-24,1112.15
2021-02-25,1108
2021-02-26,1123.4
2021-03-02,1123.85
2021-03-03,1120.45
2021-03-04,1125.4
2021-03-05,1125.9
2021-03-08,1133.3
2021-03-09,1140.05
2021-03-10,1142.6
2021-03-11,1135.85
2021-03-12,1133.7
2021-03-15,1136.3
2021-03-16,1129.7
2021-03-17,1130.25
2021-03-18,1123.85
2021-03-19,1131.1
2021-03-22,1128.4
2021-03-23,1129.65
2021-03-24,1133.55
2021-03-25,1133.55
2021-03-26,1129.35
2021-03-29,1131.65
2021-03-30,1133.65
2021-03-31,1131.9
2021-04-01,1132
2021-04-02,1127.5
2021-04-05,1127.6
2021-04-06,1119.7
2021-04-07,1116.15
2021-04-08,1117.4
2021-04-09,1120.95
2021-04-12,1124.9
2021-04-13,1125.95
2021-04-14,1116.6
2021-04-15,1117.65
2021-04-16,1116.5
2021-04-19,1117.3
2021-04-20,1112.35
2021-04-21,1118.5
2021-04-22,1117.4
2021-04-23,1117.7
2021-04-26,1113.2
2021-04-27,1110.4
2021-04-28,1112.9
2021-04-29,1108.35
2021-04-30,1112.4
2021-05-03,1123.85
2021-05-04,1122.65
2021-05-06,1125.75
2021-05-07,1121.3
2021-05-10,1113.75
2021-05-11,1119.65
2021-05-12,1124.65
2021-05-13,1129.2
2021-05-14,1128.75
2021-05-17,1134.8
2021-05-18,1130.2
2021-05-20,1132.15
2021-05-21,1126.85
2021-05-24,1126.9
2021-05-25,1122.05
2021-05-26,1116.9
2021-05-27,1117.95
2021-05-28,1115.4
2021-05-31,1110.65
2021-06-01,1106
2021-06-02,1113.2
2021-06-03,1113.7
2021-06-04,1116.45
2021-06-07,1112.8
2021-06-08,1114.2
2021-06-09,1115.2
2021-06-10,1115.5
2021-06-11,1111.2
2021-06-14,1116.8
2021-06-15,1117
2021-06-16,1117.05
2021-06-17,1130.35
2021-06-18,1132.1
2021-06-21,1134.6
2021-06-22,1131.8
2021-06-23,1137.65
2021-06-24,1134.75
2021-06-25,1127.75
2021-06-28,1130.1
2021-06-29,1128.8
2021-06-30,1126.15
2021-07-01,1132.9
2021-07-02,1134.85
2021-07-05,1131.8
2021-07-06,1129.75
2021-07-07,1138
2021-07-08,1144.95
2021-07-09,1148.9
2021-07-12,1146.95
2021-07-13,1145.35
2021-07-14,1148.55
2021-07-15,1141.4
2021-07-16,1140.05
2021-07-19,1147.7
2021-07-20,1150.4
2021-07-21,1153.9
2021-07-22,1150
2021-07-23,1150.8
2021-07-26,1155.1
2021-07-27,1150.2
2021-07-28,1154.5
2021-07-29,1146.45
2021-07-30,1150.25
2021-08-02,1151
2021-08-03,1148.5
2021-08-04,1143.7
2021-08-05,1143.75
2021-08-06,1142.15
2021-08-09,1144.45
2021-08-10,1149.8
2021-08-11,1156.35
2021-08-12,1161.2
2021-08-13,1168.95
2021-08-17,1176.4
2021-08-18,1168.35
2021-08-19,1176.25
2021-08-20,1179.65
2021-08-23,1173.9
2021-08-24,1166
2021-08-25,1167.55
2021-08-26,1170.45
2021-08-27,1169.1
2021-08-30,1166.75
2021-08-31,1159.45
2021-09-01,1157.3
2021-09-02,1161.45
2021-09-03,1157.05
2021-09-06,1156.5
2021-09-07,1157.75
2021-09-08,1166.55
2021-09-09,1169.35
