Date,LUATTRUU Index
2015-11-13,2123.79
2015-11-16,2124.53
2015-11-17,2126.06
2015-11-18,2125.47
2015-11-19,2127.99
2015-11-20,2126.13
2015-11-23,2127.58
2015-11-24,2128.43
2015-11-25,2129.48
2015-11-27,2129.97
2015-11-30,2130.58
2015-12-01,2138.32
2015-12-02,2136.94
2015-12-03,2120.88
2015-12-04,2126.46
2015-12-07,2132.74
2015-12-08,2130.82
2015-12-09,2134.08
2015-12-10,2131.06
2015-12-11,2142.77
2015-12-14,2133.41
2015-12-15,2129.18
2015-12-16,2125.96
2015-12-17,2131.39
2015-12-18,2135.88
2015-12-21,2135.8
2015-12-22,2130.94
2015-12-23,2128.23
2015-12-24,2130.45
2015-12-28,2132.54
2015-12-29,2122.96
2015-12-30,2123.4
2015-12-31,2127.09
2016-01-04,2130.74
2016-01-05,2129.84
2016-01-06,2138.64
2016-01-07,2141.7
2016-01-08,2144.08
2016-01-11,2142.47
2016-01-12,2149.61
2016-01-13,2153.58
2016-01-14,2150.36
2016-01-15,2158.86
2016-01-19,2158.93
2016-01-20,2165.64
2016-01-21,2162.08
2016-01-22,2158.32
2016-01-25,2160.89
2016-01-26,2164.08
2016-01-27,2163.99
2016-01-28,2165.7
2016-01-29,2172.39
2016-02-01,2167.87
2016-02-02,2180.6
2016-02-03,2179.34
2016-02-04,2181.52
2016-02-05,2182.8
2016-02-08,2196.7
2016-02-09,2196.37
2016-02-10,2199
2016-02-11,2204.93
2016-02-12,2193.63
2016-02-16,2190.38
2016-02-17,2184.71
2016-02-18,2191.98
2016-02-19,2192.59
2016-02-22,2191.03
2016-02-23,2193.96
2016-02-24,2194.12
2016-02-25,2199.44
2016-02-26,2189.49
2016-02-29,2191.75
2016-03-01,2179.84
2016-03-02,2179.26
2016-03-03,2182.4
2016-03-04,2176.11
2016-03-07,2174.82
2016-03-08,2182.62
2016-03-09,2177.1
2016-03-10,2173.26
2016-03-11,2167.78
2016-03-14,2169.41
2016-03-15,2169.86
2016-03-16,2174.06
2016-03-17,2178.68
2016-03-18,2182.43
2016-03-21,2176.22
2016-03-22,2175.2
2016-03-23,2183.43
2016-03-24,2181.17
2016-03-28,2184.04
2016-03-29,2191.37
2016-03-30,2189.71
2016-03-31,2195.22
2016-04-01,2193.61
2016-04-04,2195.81
2016-04-05,2202.8
2016-04-06,2199.47
2016-04-07,2208.01
2016-04-08,2203.85
2016-04-11,2204.08
2016-04-12,2197.69
2016-04-13,2199.81
2016-04-14,2197.16
2016-04-15,2201.27
2016-04-18,2198.99
2016-04-19,2197.3
2016-04-20,2188.61
2016-04-21,2186
2016-04-22,2184.27
2016-04-25,2182.51
2016-04-26,2179.28
2016-04-27,2186.79
2016-04-28,2189.59
2016-04-29,2192.91
2016-05-02,2187.02
2016-05-03,2195.11
2016-05-04,2197.45
2016-05-05,2202.29
2016-05-06,2199.47
2016-05-09,2202.22
2016-05-10,2202.33
2016-05-11,2204.94
2016-05-12,2200.39
2016-05-13,2206.11
2016-05-16,2200.23
2016-05-17,2199.52
2016-05-18,2184.96
2016-05-19,2190.5
2016-05-20,2190.27
2016-05-23,2190.66
2016-05-24,2189.01
2016-05-25,2187.04
2016-05-26,2193.49
2016-05-27,2191.81
2016-05-31,2192.85
2016-06-01,2191.64
2016-06-02,2196.26
2016-06-03,2209.58
2016-06-06,2207.37
2016-06-07,2208.99
2016-06-08,2210.15
2016-06-09,2214.01
2016-06-10,2219.05
2016-06-13,2222.43
2016-06-14,2223.22
2016-06-15,2225.8
2016-06-16,2229.69
2016-06-17,2223.68
2016-06-20,2218.11
2016-06-21,2214.93
2016-06-22,2215.9
2016-06-23,2208.7
2016-06-24,2228.51
2016-06-27,2244.5
2016-06-28,2244.42
2016-06-29,2242.94
2016-06-30,2241.26
2016-07-01,2245.92
2016-07-05,2259.08
2016-07-06,2256.27
2016-07-07,2257.19
2016-07-08,2259.66
2016-07-11,2251.77
2016-07-12,2242.09
2016-07-13,2247.94
2016-07-14,2240.06
2016-07-15,2232.71
2016-07-18,2233.91
2016-07-19,2237.12
2016-07-20,2233.93
2016-07-21,2235.94
2016-07-22,2235.64
2016-07-25,2234.8
2016-07-26,2235.95
2016-07-27,2242.6
2016-07-28,2243.12
2016-07-29,2250.34
2016-08-01,2245.2
2016-08-02,2240.6
2016-08-03,2240.38
2016-08-04,2245.74
2016-08-05,2235.05
2016-08-08,2235.37
2016-08-09,2240.49
2016-08-10,2245.16
2016-08-11,2235.76
2016-08-12,2242.81
2016-08-15,2238.17
2016-08-16,2234.94
2016-08-17,2237.39
2016-08-18,2240.85
2016-08-19,2235.25
2016-08-22,2241.08
2016-08-23,2240.36
2016-08-24,2239.76
2016-08-25,2236.96
2016-08-26,2229.1
2016-08-29,2238.73
2016-08-30,2237.3
2016-08-31,2237.97
2016-09-01,2237.91
2016-09-02,2234.18
2016-09-06,2241.83
2016-09-07,2242
2016-09-08,2231.4
2016-09-09,2224
2016-09-12,2225.39
2016-09-13,2217.19
2016-09-14,2222.93
2016-09-15,2221.74
2016-09-16,2221.58
2016-09-19,2222.45
2016-09-20,2223.66
2016-09-21,2225.91
2016-09-22,2230.74
2016-09-23,2233.11
2016-09-26,2236.1
2016-09-27,2240.84
2016-09-28,2239.64
2016-09-29,2241.83
2016-09-30,2235.01
2016-10-03,2233.03
2016-10-04,2225.34
2016-10-05,2221.13
2016-10-06,2217.86
2016-10-07,2217.85
2016-10-11,2215.13
2016-10-12,2213.24
2016-10-13,2218.62
2016-10-14,2211.54
2016-10-17,2215.91
2016-10-18,2218.11
2016-10-19,2218.06
2016-10-20,2218.73
2016-10-21,2219.26
2016-10-24,2216.75
2016-10-25,2217.67
2016-10-26,2213.96
2016-10-27,2207.41
2016-10-28,2207.53
2016-10-31,2210.41
2016-11-01,2213.14
2016-11-02,2215.17
2016-11-03,2213.09
2016-11-04,2216.62
2016-11-07,2211.76
2016-11-08,2207.19
2016-11-09,2182.11
2016-11-10,2175.72
2016-11-14,2163.98
2016-11-15,2162.4
2016-11-16,2165.25
2016-11-17,2159.2
2016-11-18,2153.69
2016-11-21,2153.42
2016-11-22,2154.68
2016-11-23,2150.51
2016-11-25,2150.19
2016-11-28,2155.63
2016-11-29,2158.57
2016-11-30,2151.43
2016-12-01,2142.92
2016-12-02,2149.22
2016-12-05,2149.35
2016-12-06,2148.11
2016-12-07,2153.72
2016-12-08,2149.14
2016-12-09,2141.26
2016-12-12,2141.18
2016-12-13,2140.72
2016-12-14,2135.62
2016-12-15,2131.6
2016-12-16,2129.33
2016-12-19,2135.94
2016-12-20,2133.19
2016-12-21,2136.35
2016-12-22,2135.81
2016-12-23,2137.4
2016-12-27,2134.56
2016-12-28,2141.09
2016-12-29,2144.43
2016-12-30,2149.16
2017-01-03,2148.27
2017-01-04,2148.37
2017-01-05,2159.11
2017-01-06,2153.03
2017-01-09,2158.37
2017-01-10,2158.16
2017-01-11,2159.58
2017-01-12,2159.97
2017-01-13,2157.98
2017-01-17,2165.11
2017-01-18,2157.85
2017-01-19,2150.75
2017-01-20,2151.07
2017-01-23,2159.39
2017-01-24,2151.01
2017-01-25,2145.03
2017-01-26,2147.69
2017-01-27,2150.89
2017-01-30,2150.51
2017-01-31,2154.02
2017-02-01,2151.47
2017-02-02,2152.1
2017-02-03,2149.48
2017-02-06,2158.98
2017-02-07,2161.53
2017-02-08,2166.87
2017-02-09,2160.46
2017-02-10,2158.85
2017-02-13,2156.36
2017-02-14,2151.59
2017-02-15,2147.39
2017-02-16,2153.93
2017-02-17,2157.12
2017-02-21,2157.16
2017-02-22,2157.9
2017-02-23,2161.14
2017-02-24,2169.82
2017-02-27,2164.04
2017-02-28,2164.65
2017-03-01,2151.05
2017-03-02,2148.03
2017-03-03,2148.94
2017-03-06,2148.72
2017-03-07,2146.46
2017-03-08,2141.91
2017-03-09,2137.26
2017-03-10,2139.12
2017-03-13,2136.8
2017-03-14,2138.57
2017-03-15,2149.4
2017-03-16,2147.05
2017-03-17,2149.57
2017-03-20,2153.07
2017-03-21,2157.85
2017-03-22,2162.3
2017-03-23,2160.72
2017-03-24,2163.14
2017-03-27,2165.8
2017-03-28,2161.2
2017-03-29,2164.27
2017-03-30,2160.94
2017-03-31,2163.66
2017-04-03,2169.38
2017-04-04,2168.92
2017-04-05,2168.5
2017-04-06,2170.07
2017-04-07,2166.45
2017-04-10,2168.34
2017-04-11,2176.29
2017-04-12,2176.58
2017-04-13,2183.88
2017-04-17,2181.69
2017-04-18,2190.61
2017-04-19,2188.08
2017-04-20,2183.74
2017-04-21,2184.5
2017-04-24,2180.31
2017-04-25,2173.98
2017-04-26,2175.81
2017-04-27,2177.44
2017-04-28,2178.69
2017-05-01,2173.41
2017-05-02,2177.47
2017-05-03,2176.94
2017-05-04,2171.65
2017-05-05,2172.29
2017-05-08,2169.95
2017-05-09,2166.54
2017-05-10,2166.27
2017-05-11,2167.45
2017-05-12,2174.9
2017-05-15,2174.33
2017-05-16,2175.83
2017-05-17,2188.52
2017-05-18,2186.7
2017-05-19,2186.04
2017-05-22,2185.46
2017-05-23,2181.51
2017-05-24,2183.9
2017-05-25,2185.58
2017-05-26,2185.92
2017-05-30,2190.26
2017-05-31,2192.91
2017-06-01,2191.08
2017-06-02,2197.85
2017-06-05,2194.97
2017-06-06,2198.89
2017-06-07,2195.32
2017-06-08,2193.46
2017-06-09,2192.96
2017-06-12,2191.43
2017-06-13,2191.99
2017-06-14,2200.84
2017-06-15,2198.49
2017-06-16,2199.82
2017-06-19,2196.98
2017-06-20,2202.31
2017-06-21,2202.64
2017-06-22,2203.19
2017-06-23,2204.29
2017-06-26,2205.91
2017-06-27,2199.32
2017-06-28,2197.58
2017-06-29,2192.88
2017-06-30,2189.36
2017-07-03,2184.99
2017-07-05,2186.37
2017-07-06,2182.17
2017-07-07,2179.33
2017-07-10,2182.35
2017-07-11,2183.34
2017-07-12,2188.01
2017-07-13,2185.34
2017-07-14,2187.93
2017-07-17,2189.84
2017-07-18,2194.92
2017-07-19,2195.12
2017-07-20,2195.94
2017-07-21,2199.96
2017-07-24,2197
2017-07-25,2188.17
2017-07-26,2193.36
2017-07-27,2190.07
2017-07-28,2193.2
2017-07-31,2193.01
2017-08-01,2198.34
2017-08-02,2197.82
2017-08-03,2202.33
2017-08-04,2197.63
2017-08-07,2199.13
2017-08-08,2196.16
2017-08-09,2201.81
2017-08-10,2204.99
2017-08-11,2207.97
2017-08-14,2205.21
2017-08-15,2199.85
2017-08-16,2204.52
2017-08-17,2207.77
2017-08-18,2208.21
2017-08-21,2210.44
2017-08-22,2206.67
2017-08-23,2211.74
2017-08-24,2209.01
2017-08-25,2211.28
2017-08-28,2212.67
2017-08-29,2214.85
2017-08-30,2213.95
2017-08-31,2216.75
2017-09-01,2211.94
2017-09-05,2223.34
2017-09-06,2218.79
2017-09-07,2225.03
2017-09-08,2224.89
2017-09-11,2217.36
2017-09-12,2212.55
2017-09-13,2209.85
2017-09-14,2209.84
2017-09-15,2209.3
2017-09-18,2206.15
2017-09-19,2204.98
2017-09-20,2201.35
2017-09-21,2202.08
2017-09-22,2203.87
2017-09-25,2209.05
2017-09-26,2207.66
2017-09-27,2197.99
2017-09-28,2198.83
2017-09-29,2197.75
2017-10-02,2196.82
2017-10-03,2197.24
2017-10-04,2196.98
2017-10-05,2194.68
2017-10-06,2192.67
2017-10-10,2196.32
2017-10-11,2196.17
2017-10-12,2198.55
2017-10-13,2203.59
2017-10-16,2200.32
2017-10-17,2201.66
2017-10-18,2196.68
2017-10-19,2199.25
2017-10-20,2192.05
2017-10-23,2193.52
2017-10-24,2190.32
2017-10-25,2186.34
2017-10-26,2185.31
2017-10-27,2188.43
2017-10-30,2195.34
2017-10-31,2195.09
2017-11-01,2195.25
2017-11-02,2198.97
2017-11-03,2199.27
2017-11-06,2202.53
2017-11-07,2204.58
2017-11-08,2202.49
2017-11-09,2200.91
2017-11-10,2192.66
2017-11-13,2192.49
2017-11-14,2195.01
2017-11-15,2200.6
2017-11-16,2197.32
2017-11-17,2198.09
2017-11-20,2196.57
2017-11-21,2197.65
2017-11-22,2202.36
2017-11-24,2200.4
2017-11-27,2201.55
2017-11-28,2200.85
2017-11-29,2196
2017-11-30,2192.07
2017-12-01,2199.23
2017-12-04,2196.95
2017-12-05,2199.53
2017-12-06,2202.52
2017-12-07,2197.14
2017-12-08,2197.26
2017-12-11,2197.17
2017-12-12,2195.74
2017-12-13,2202.83
2017-12-14,2203.57
2017-12-15,2203.19
2017-12-18,2199.05
2017-12-19,2190.42
2017-12-20,2185.77
2017-12-21,2188.46
2017-12-22,2187.54
2017-12-26,2190.59
2017-12-27,2197.55
2017-12-28,2195.94
2017-12-29,2198.84
2018-01-02,2191.86
2018-01-03,2194.05
2018-01-04,2192.87
2018-01-05,2190.18
2018-01-08,2190.21
2018-01-09,2183.12
2018-01-10,2182.57
2018-01-11,2185.26
2018-01-12,2184.14
2018-01-16,2185.5
2018-01-17,2182.1
2018-01-18,2178.47
2018-01-19,2175.48
2018-01-22,2173.36
2018-01-23,2177.64
2018-01-24,2173.76
2018-01-25,2178.67
2018-01-26,2173.59
2018-01-29,2170.51
2018-01-30,2167.53
2018-01-31,2168.97
2018-02-01,2162.57
2018-02-02,2154.07
2018-02-05,2161.1
2018-02-06,2163.59
2018-02-07,2155.23
2018-02-08,2153.75
2018-02-09,2156.88
2018-02-12,2154.68
2018-02-13,2155.58
2018-02-14,2146.86
2018-02-15,2149.43
2018-02-16,2151.06
2018-02-20,2149.04
2018-02-21,2143.28
2018-02-22,2146.1
2018-02-23,2151.41
2018-02-26,2152.9
2018-02-27,2148.01
2018-02-28,2152.63
2018-03-01,2160.13
2018-03-02,2154.3
2018-03-05,2152.29
2018-03-06,2153.3
2018-03-07,2152.19
2018-03-08,2154.3
2018-03-09,2151.66
2018-03-12,2155.04
2018-03-13,2157.61
2018-03-14,2161.92
2018-03-15,2160.9
2018-03-16,2158.52
2018-03-19,2159.18
2018-03-20,2154.81
2018-03-21,2153.1
2018-03-22,2161.19
2018-03-23,2162.05
2018-03-26,2161.18
2018-03-27,2167.21
2018-03-28,2168.17
2018-03-29,2172.93
2018-03-30,2172.93
2018-04-02,2174.58
2018-04-03,2168.24
2018-04-04,2167.44
2018-04-05,2162.6
2018-04-06,2169.67
2018-04-09,2169.23
2018-04-10,2168.02
2018-04-11,2169.2
2018-04-12,2164.04
2018-04-13,2164.11
2018-04-16,2164.35
2018-04-17,2166.85
2018-04-18,2160.57
2018-04-19,2155.08
2018-04-20,2150.96
2018-04-23,2149.57
2018-04-24,2148.29
2018-04-25,2144.5
2018-04-26,2147.9
2018-04-27,2152.43
2018-04-30,2155.33
2018-05-01,2150.81
2018-05-02,2152.16
2018-05-03,2154.53
2018-05-04,2155.02
2018-05-07,2154.94
2018-05-08,2153.39
2018-05-09,2149.66
2018-05-10,2152.46
2018-05-11,2152.75
2018-05-14,2151.13
2018-05-15,2141.54
2018-05-16,2140.72
2018-05-17,2139.1
2018-05-18,2144.09
2018-05-21,2144.4
2018-05-22,2144.31
2018-05-23,2151.38
2018-05-24,2154.94
2018-05-25,2160.42
2018-05-29,2180.98
2018-05-30,2171.94
2018-05-31,2174.68
2018-06-01,2166.15
2018-06-04,2161.23
2018-06-05,2163.48
2018-06-06,2157.04
2018-06-07,2162.4
2018-06-08,2162.64
2018-06-11,2160.3
2018-06-12,2160.27
2018-06-13,2157.61
2018-06-14,2161.61
2018-06-15,2164.15
2018-06-18,2164.11
2018-06-19,2167.95
2018-06-20,2164.14
2018-06-21,2167.51
2018-06-22,2167.35
2018-06-25,2170.77
2018-06-26,2170.33
2018-06-27,2177.38
2018-06-28,2175.36
2018-06-29,2175.13
2018-07-02,2173.59
2018-07-03,2176.93
2018-07-05,2177.14
2018-07-06,2179.01
2018-07-09,2176.07
2018-07-10,2174.53
2018-07-11,2178.17
2018-07-12,2177.22
2018-07-13,2180.14
2018-07-16,2176.77
2018-07-17,2176.07
2018-07-18,2174.77
2018-07-19,2178.19
2018-07-20,2172.57
2018-07-23,2164.46
2018-07-24,2166.6
2018-07-25,2168.02
2018-07-26,2163.45
2018-07-27,2165.05
2018-07-30,2164.16
2018-07-31,2166.03
2018-08-01,2161.56
2018-08-02,2163.51
2018-08-03,2167.59
2018-08-06,2169.47
2018-08-07,2165.05
2018-08-08,2165.39
2018-08-09,2169.76
2018-08-10,2179.25
2018-08-13,2176.86
2018-08-14,2174.78
2018-08-15,2179.98
2018-08-16,2178.1
2018-08-17,2178.35
2018-08-20,2184.86
2018-08-21,2182.36
2018-08-22,2184.82
2018-08-23,2185.33
2018-08-24,2184.67
2018-08-27,2182.36
2018-08-28,2178.29
2018-08-29,2178.65
2018-08-30,2181.33
2018-08-31,2182.6
2018-09-03,2182.6
2018-09-04,2176.68
2018-09-05,2176.89
2018-09-06,2179.93
2018-09-07,2172.07
2018-09-10,2173.38
2018-09-11,2168.38
2018-09-12,2170.23
2018-09-13,2170.47
2018-09-14,2166.7
2018-09-17,2166.39
2018-09-18,2160.84
2018-09-19,2156.77
2018-09-20,2158.21
2018-09-21,2159.5
2018-09-24,2159.22
2018-09-25,2156.52
2018-09-26,2161.36
2018-09-27,2161.95
2018-09-28,2162.22
2018-10-01,2159.48
2018-10-02,2162.22
2018-10-03,2150.3
2018-10-04,2146.39
2018-10-05,2142.8
2018-10-09,2145.78
2018-10-10,2143.85
2018-10-11,2154.5
2018-10-12,2153.87
2018-10-15,2151.29
2018-10-16,2152.27
2018-10-17,2150.05
2018-10-18,2150.46
2018-10-19,2147.16
2018-10-22,2148.08
2018-10-23,2151.65
2018-10-24,2155.83
2018-10-25,2155
2018-10-26,2161.47
2018-10-29,2160.39
2018-10-30,2157.46
2018-10-31,2151.89
2018-11-01,2154.29
2018-11-02,2145.95
2018-11-05,2148.31
2018-11-06,2147.45
2018-11-07,2147.14
2018-11-08,2145.46
2018-11-09,2150.61
2018-11-13,2156.14
2018-11-14,2159.13
2018-11-15,2158.9
2018-11-16,2164.85
2018-11-19,2167.37
2018-11-20,2168.08
2018-11-21,2166.78
2018-11-23,2167.77
2018-11-26,2166.28
2018-11-27,2167.33
2018-11-28,2168.49
2018-11-29,2169
2018-11-30,2170.99
2018-12-03,2173.83
2018-12-04,2183.09
2018-12-06,2189.3
2018-12-07,2192.21
2018-12-10,2192.62
2018-12-11,2190.53
2018-12-12,2188.47
2018-12-13,2188.18
2018-12-14,2191.46
2018-12-17,2196
2018-12-18,2201.08
2018-12-19,2207.47
2018-12-20,2206.09
2018-12-21,2205.9
2018-12-24,2211.44
2018-12-26,2206.03
2018-12-27,2211.91
2018-12-28,2212.22
2018-12-31,2217.7
2019-01-02,2221.39
2019-01-03,2235.78
2019-01-04,2223.01
2019-01-07,2220.87
2019-01-08,2216.66
2019-01-09,2215.22
2019-01-10,2213.83
2019-01-11,2217.17
2019-01-14,2215.88
2019-01-15,2215.65
2019-01-16,2213.87
2019-01-17,2212.53
2019-01-18,2208.26
2019-01-22,2214.81
2019-01-23,2212.73
2019-01-24,2218.08
2019-01-25,2213.65
2019-01-28,2214.7
2019-01-29,2218.48
2019-01-30,2220.33
2019-01-31,2228.14
2019-02-01,2221.85
2019-02-04,2218.53
2019-02-05,2221.54
2019-02-06,2221.85
2019-02-07,2228.15
2019-02-08,2231.04
2019-02-11,2227.68
2019-02-12,2225.09
2019-02-13,2222.45
2019-02-14,2227.82
2019-02-15,2227.4
2019-02-19,2230.15
2019-02-20,2229.3
2019-02-21,2224.16
2019-02-22,2228.67
2019-02-25,2227.03
2019-02-26,2231.34
2019-02-27,2224.38
2019-02-28,2222.1
2019-03-01,2216.48
2019-03-04,2220.94
2019-03-05,2221.12
2019-03-06,2224.84
2019-03-07,2232.18
2019-03-08,2234.09
2019-03-11,2231.95
2019-03-12,2237.05
2019-03-13,2236.12
2019-03-14,2232.84
2019-03-15,2236.97
2019-03-18,2236.95
2019-03-19,2235.21
2019-03-20,2244.46
2019-03-21,2245.05
2019-03-22,2256.26
2019-03-25,2261.97
2019-03-26,2262.43
2019-03-27,2268.36
2019-03-28,2267.43
2019-03-29,2264.52
2019-04-01,2254.96
2019-04-02,2256.86
2019-04-03,2251.99
2019-04-04,2253
2019-04-05,2254.15
2019-04-08,2252.41
2019-04-09,2254.99
2019-04-10,2257.12
2019-04-11,2253.08
2019-04-12,2247.02
2019-04-15,2248.37
2019-04-16,2244.06
2019-04-17,2244.75
2019-04-18,2249.13
2019-04-22,2246.1
2019-04-23,2248.87
2019-04-24,2254.95
2019-04-25,2253.67
2019-04-26,2257.72
2019-04-29,2254.03
2019-04-30,2258.24
2019-05-01,2258.39
2019-05-02,2253.24
2019-05-03,2255.88
2019-05-06,2260.03
2019-05-07,2266.24
2019-05-08,2262.58
2019-05-09,2265.8
2019-05-10,2266.71
2019-05-13,2273.72
2019-05-14,2271.93
2019-05-15,2277
2019-05-16,2273.61
2019-05-17,2275.38
2019-05-20,2273.32
2019-05-21,2271.26
2019-05-22,2275.43
2019-05-23,2288.65
2019-05-24,2284.12
2019-05-28,2292.25
2019-05-29,2296.94
2019-05-30,2299.01
2019-05-31,2311.31
2019-06-03,2320.2
2019-06-04,2313.58
2019-06-05,2313.2
2019-06-06,2312.77
2019-06-07,2318.97
2019-06-10,2311.65
2019-06-11,2312.14
2019-06-12,2313.59
2019-06-13,2319.09
2019-06-14,2318.89
2019-06-17,2320.23
2019-06-18,2323.27
2019-06-19,2328.78
2019-06-20,2331.99
2019-06-21,2322.91
2019-06-24,2329.89
2019-06-25,2333.08
2019-06-26,2325.61
2019-06-27,2331.79
2019-06-28,2332.64
2019-07-01,2327.69
2019-07-02,2335
2019-07-03,2338.48
2019-07-05,2325.45
2019-07-08,2327.86
2019-07-09,2325.24
2019-07-10,2325.26
2019-07-11,2317.39
2019-07-12,2319.14
2019-07-15,2321.74
2019-07-16,2318.13
2019-07-17,2326
2019-07-18,2329.51
2019-07-19,2327.44
2019-07-22,2328.85
2019-07-23,2324.38
2019-07-24,2327.44
2019-07-25,2323.53
2019-07-26,2323.29
2019-07-29,2326.88
2019-07-30,2326.2
2019-07-31,2329.89
2019-08-01,2349.02
2019-08-02,2353.73
2019-08-05,2371.22
2019-08-06,2372.52
2019-08-07,2381.66
2019-08-08,2376.42
2019-08-09,2374.41
2019-08-12,2389.65
2019-08-13,2383.27
2019-08-14,2398.24
2019-08-15,2406.48
2019-08-16,2405.3
2019-08-19,2394.82
2019-08-20,2400.67
2019-08-21,2397.47
2019-08-22,2391.51
2019-08-23,2403.93
2019-08-26,2401.46
2019-08-27,2410.29
2019-08-28,2413.79
2019-08-29,2407.4
2019-08-30,2409.1
2019-09-02,2409.1
2019-09-03,2415.44
2019-09-04,2416.85
2019-09-05,2400.11
2019-09-06,2403.98
2019-09-09,2393.71
2019-09-10,2380.75
2019-09-11,2377.11
2019-09-12,2368.5
2019-09-13,2352.75
2019-09-16,2361.86
2019-09-17,2365.88
2019-09-18,2369.83
2019-09-19,2372.52
2019-09-20,2375.29
2019-09-23,2382.75
2019-09-24,2392.72
2019-09-25,2378.58
2019-09-26,2386.15
2019-09-27,2388.14
2019-09-30,2388.72
2019-10-01,2393.86
2019-10-02,2400.36
2019-10-03,2410.65
2019-10-04,2413.65
2019-10-07,2407.57
2019-10-08,2409.96
2019-10-09,2402.81
2019-10-10,2392.67
2019-10-11,2380.29
2019-10-15,2378.05
2019-10-16,2380.64
2019-10-17,2379.19
2019-10-18,2380.3
2019-10-21,2374.63
2019-10-22,2378.46
2019-10-23,2379.01
2019-10-24,2378.17
2019-10-25,2372.64
2019-10-28,2365.93
2019-10-29,2368.36
2019-10-30,2374.36
2019-10-31,2390.35
2019-11-01,2384.87
2019-11-04,2376.93
2019-11-05,2366.49
2019-11-06,2373.6
2019-11-07,2357.84
2019-11-08,2356.54
2019-11-12,2360.85
2019-11-13,2366.46
2019-11-14,2374.49
2019-11-15,2371.76
2019-11-18,2375.21
2019-11-19,2378.89
2019-11-20,2385.78
2019-11-21,2381.09
2019-11-22,2380.93
2019-11-25,2383.37
2019-11-26,2387.36
2019-11-27,2383.52
2019-11-29,2383.16
2019-12-02,2373.91
2019-12-03,2392.83
2019-12-04,2382.42
2019-12-05,2380.55
2019-12-06,2374.31
2019-12-09,2376.56
2019-12-10,2376.72
2019-12-11,2382.42
2019-12-12,2367.76
2019-12-13,2379.16
2019-12-16,2370.27
2019-12-17,2370.29
2019-12-18,2365.9
2019-12-19,2368.03
2019-12-20,2367.41
2019-12-23,2364.96
2019-12-24,2368.8
2019-12-26,2369.73
2019-12-27,2374.73
2019-12-30,2372.41
2019-12-31,2369.78
2020-01-02,2374
2020-01-03,2386.77
2020-01-06,2383.1
2020-01-07,2380.72
2020-01-08,2373.52
2020-01-09,2376.69
2020-01-10,2381.76
2020-01-13,2379.36
2020-01-14,2383.7
2020-01-15,2388.09
2020-01-16,2385.54
2020-01-17,2380.96
2020-01-21,2390.85
2020-01-22,2392.34
2020-01-23,2397.33
2020-01-24,2405.37
2020-01-27,2416.46
2020-01-28,2411
2020-01-29,2418.16
2020-01-30,2422.98
2020-01-31,2427.69
2020-02-03,2428.45
2020-02-04,2415.67
2020-02-05,2409.02
2020-02-06,2410.79
2020-02-07,2420.93
2020-02-10,2425.45
2020-02-11,2419.88
2020-02-12,2414.24
2020-02-13,2416.11
2020-02-14,2420.68
2020-02-18,2426
2020-02-19,2424.03
2020-02-20,2430.82
2020-02-21,2439.24
2020-02-24,2453.82
2020-02-25,2461.29
2020-02-26,2464.08
2020-02-27,2467.07
2020-02-28,2492.04
2020-03-02,2497.84
2020-03-03,2506.19
2020-03-04,2509.19
2020-03-05,2519.77
2020-03-06,2562.15
2020-03-09,2596.07
2020-03-10,2547.72
2020-03-11,2538.1
2020-03-12,2531.45
2020-03-13,2512.58
2020-03-16,2554.81
2020-03-17,2511.84
2020-03-18,2465.95
2020-03-19,2491.25
2020-03-20,2519.92
2020-03-23,2554.85
2020-03-24,2549.87
2020-03-25,2544.26
2020-03-26,2551.96
2020-03-27,2562.64
2020-03-30,2571.72
2020-03-31,2564.12
2020-04-01,2574.14
2020-04-02,2576.4
2020-04-03,2582.96
2020-04-06,2570.62
2020-04-07,2563.5
2020-04-08,2561.07
2020-04-09,2566.62
2020-04-13,2561.9
2020-04-14,2561.18
2020-04-15,2580.72
2020-04-16,2587.5
2020-04-17,2576.64
2020-04-20,2582.92
2020-04-21,2592.24
2020-04-22,2584.16
2020-04-23,2585.36
2020-04-24,2588.02
2020-04-27,2577.59
2020-04-28,2584.76
2020-04-29,2581.74
2020-04-30,2580.43
2020-05-01,2578.48
2020-05-04,2578.16
2020-05-05,2574.09
2020-05-06,2564.38
2020-05-07,2579.67
2020-05-08,2570.83
2020-05-11,2562.74
2020-05-12,2571.19
2020-05-13,2577.37
2020-05-14,2584.48
2020-05-15,2581.35
2020-05-18,2563.24
2020-05-19,2567.32
2020-05-20,2572.69
2020-05-21,2572.77
2020-05-22,2575.8
2020-05-26,2567.94
2020-05-27,2569.45
2020-05-28,2564.21
2020-05-29,2573.89
2020-06-01,2568.98
2020-06-02,2565.78
2020-06-03,2554.3
2020-06-04,2545
2020-06-05,2534.76
2020-06-08,2538.46
2020-06-09,2548.58
2020-06-10,2559.78
2020-06-11,2574.83
2020-06-12,2567.71
2020-06-15,2567.91
2020-06-16,2557.72
2020-06-17,2560.35
2020-06-18,2567.62
2020-06-19,2566.67
2020-06-22,2567.02
2020-06-23,2564.96
2020-06-24,2570.29
2020-06-25,2573.24
2020-06-26,2579.69
2020-06-29,2579.1
2020-06-30,2576.3
2020-07-01,2572.51
2020-07-02,2573.5
2020-07-06,2572.13
2020-07-07,2578.81
2020-07-08,2578.88
2020-07-09,2588.8
2020-07-10,2584.9
2020-07-13,2584.21
